infinitive_latin,frequency
zakoračiti,32
ikada,32
zavijati,32
nastajati,32
posedovati,32
navraćati,32
zaigrati,32
doterati,32
lišiti,32
odzvanjati,32
nehotice,32
zavoleti,32
dosetiti,32
usuđivati,32
procediti,32
negovati,32
očistiti,32
нагонити,32
nagoniti,32
umotati,32
uzdrhtati,32
упамтити,32
zapažati,32
protiviti,32
плести,31
привући,31
попустити,31
поздравити,31
позивати,31
напамет,31
вешто,31
prozboriti,31
usporiti,31
zbaciti,31
prošetati,31
spaliti,31
njihati,31
prelivati,31
savlađivati,31
saviti,31
kliziti,31
podsmevati,31
kvariti,31
zasada,31
razbijati,31
naneti,31
prevrnuti,31
pomerati,31
smirivati,31
gorjeti,31
mrzeti,31
klati,31
dovikivati,31
milovati,31
poterati,31
досада,31
сакупити,31
другачије,31
ujedno,31
preskočiti,31
potvrđivati,31
stupati,31
zapovediti,31
zaštititi,31
sticati,31
navoditi,31
okupati,31
pričiniti,31
дрекнути,30
спадати,30
мерити,30
разабрати,30
журити,30
смирити,30
проверити,30
шалити,30
посветити,30
ћутјети,30
избијати,30
назирати,30
употребити,30
neodlučno,30
nadolje,30
koštati,30
uspraviti,30
ukočiti,30
pohitati,30
pretpostaviti,30
utešiti,30
sejati,30
