infinitive_latin,frequency
заслуживати,4
разабирати,4
допрети,4
премирати,4
начинити,4
некуд,4
икада,4
несвесно,4
убрзавати,4
избледети,4
устукнути,4
букнути,4
повијати,4
сипати,4
испразнити,4
усуђивати,4
пењати,4
нагнути,4
појурити,4
неповратно,4
испољавати,4
остваривати,4
отпутовати,4
осипати,4
слећи,4
казнити,4
удрити,4
продати,4
непоколебљиво,4
престарети,4
издвајати,4
отерати,4
камоли,4
промукати,4
згрчити,4
куд,4
сметати,4
излагати,4
смешно,4
испети,4
лутати,4
неговати,4
проучавати,4
заправо,4
поверљиво,4
жалосно,4
захваљивати,4
помешати,4
засести,4
погубити,4
мимо,4
навикавати,4
помодрети,4
бавити,4
сложно,4
грлити,4
удесно,4
усмено,4
гдје,4
лане,4
известити,4
некада,4
откад,3
уклопити,3
искривити,3
сузбијати,3
смешкати,3
забринути,3
нагађати,3
измислити,3
допадати,3
закашљати,3
заклонити,3
почесити,3
пословати,3
оговарати,3
покретати,3
преноћити,3
наваљивати,3
тумачити,3
жвакати,3
титрати,3
скровити,3
набоље,3
слабити,3
оправити,3
посрнути,3
поткопавати,3
пазаривати,3
побунити,3
вирити,3
наметати,3
прозепсти,3
одсести,3
прозвати,3
произвољно,3
хладити,3
појављивати,3
мрвити,3
умући,3
довршити,3
ступати,3
широко,3
обзирати,3
пренети,3
ућутати,3
срачунати,3
избећи,3
расклопити,3
покрасти,3
прожети,3
промицати,3
исписати,3
провиривати,3
претресати,3
зачинити,3
споразумети,3
запалити,3
годити,3
подвући,3
умањивати,3
расположити,3
присећати,3
додуше,3
мудро,3
оделити,3
донести,3
пригрнути,3
малопре,3
преживети,3
завалити,3
опорављати,3
најмити,3
поверавати,3
спасавати,3
жртвовати,3
приредити,3
оживјети,3
певушити,3
растужити,3
обезбедити,3
сазивати,3
обуздати,3
штампати,3
прогласити,3
слепо,3
свргнути,3
омразити,3
ликовати,3
очистити,3
попалити,3
гађати,3
запитати,3
прекосутра,3
одгурнути,3
издахнути,3
заварати,3
успавати,3
обилно,3
знојити,3
постарати,3
учврстити,3
побити,3
одиграти,3
описати,3
удесити,3
кашљати,3
истаћи,3
уздигнути,3
дотеривати,3
прилагодити,3
непријатно,3
скромно,3
наговорити,3
испадати,3
прецењивати,3
ископати,3
свирати,3
проломити,3
померити,3
широм,3
отада,3
испретурати,3
препоручити,3
отплавити,3
издићи,3
однети,3
заражавати,3
потегнути,3
надирати,3
одбацивати,3
протезати,3
лишити,3
веома,3
пропуштати,3
зажмурити,3
телати,3
настајати,3
удешавати,3
одгонити,3
прислонити,3
псовати,3
освртати,3
заменити,3
зарадити,3
разгонити,3
жмиркати,3
пригнути,3
немоћно,3
слатко,3
шкодити,3
одвраћати,3
оправдати,3
умерено,3
грешити,3
отклањати,3
зазвонити,3
повремено,3
допуњавати,3
марити,3
лишавати,3
закључавати,3
наљутити,3
сачињавати,3
рецитовати,3
тежити,3
свести,3
располагати,3
нагризати,3
удаљивати,3
састављати,3
прогонити,3
рвати,3
разапињати,3
обавештавати,3
отежати,3
затегнути,3
пристати,3
оклизнути,3
преливати,3
прегонити,3
сликати,3
покушавати,3
издржавати,3
допустити,3
ниподаштавати,3
младо,3
пружити,3
одболовати,3
пристајати,3
мучно,3
прилично,3
чамити,3
одигравати,3
ледити,3
забацити,3
потцењивати,3
благословити,3
одбацити,3
оженити,3
упропастити,3
пући,3
невидљиво,3
прескакати,3
убледети,3
такмичити,3
искакати,3
згледати,3
подсмевати,3
протурити,3
настанити,3
закопати,3
понизити,3
трептети,3
обогатити,3
расветлити,3
преписати,3
сумњичити,3
незадржљиво,3
кажњавати,3
пригушити,3
гристи,3
притискивати,3
заглушити,3
затрпати,3
треперити,3
сатерати,3
подешавати,3
гинути,3
обухватити,3
ослонити,3
обузети,3
упасти,3
блеснути,3
ушушкати,3
покосити,3
бријати,3
тржати,3
дрхтети,3
одмаћи,3
церемониозно,3
одјурити,3
претерано,3
измаћи,3
непомично,3
дотада,3
изнутра,3
потврдити,3
полетети,3
значајно,3
поручивати,3
погодити,3
уливати,3
стрчати,3
употребљавати,3
обући,3
савршено,3
изблиза,3
раставити,3
ручати,3
бројати,3
увести,3
каљати,3
заклињати,3
увијати,3
вести,3
поштено,3
понизно,3
насмејати,3
заостати,3
обамрети,3
струјати,3
свиђати,3
предводити,3
дотерати,3
прогнати,3
уништити,3
успоставити,3
оковати,3
запрепастити,3
суво,3
доживљивати,3
јечати,3
измахнути,3
постизавати,3
разболети,3
успављивати,3
избезумити,3
подаље,3
заимати,3
зарастати,3
увући,3
похватати,3
истовремено,3
лијечити,3
оптуживати,3
сазвати,3
митити,3
гунђати,3
издужити,3
клатити,3
грозничаво,3
залагати,3
примаћи,3
ишчезавати,3
убудуће,3
опирати,3
напасти,3
заклањати,3
стидити,3
ужаснути,3
убрзати,3
клизити,3
послушати,3
посртати,3
допринети,3
поводити,3
нагледати,3
гребати,3
љутити,3
усредсредити,3
натакнути,3
клати,3
страдати,3
потурчити,3
запутити,3
полудети,3
докопати,3
нанети,3
благодарити,3
заједнички,3
постидети,3
мрзнути,3
глатко,3
смислити,3
опраштати,3
очарати,3
озлоједити,3
нигдје,3
дозрети,3
поравњавати,3
навести,3
обрађивати,3
просудити,3
хапсити,3
саопштавати,3
раскинути,3
утешити,3
прорицати,3
поседети,2
зловољно,2
сједити,2
одсада,2
неодлучно,2
заплашити,2
опалити,2
разилазити,2
сходно,2
изградити,2
израчунати,2
ускратити,2
порицати,2
протицати,2
сиротовати,2
прати,2
пожелети,2
завадити,2
крвити,2
изгладнети,2
поживети,2
ковитлати,2
наносити,2
похашити,2
неуредно,2
зујати,2
проносити,2
пресецати,2
злурадо,2
исувише,2
навалити,2
уходити,2
малопомало,2
тајно,2
топло,2
победнички,2
изузев,2
возити,2
оправљати,2
замрзнути,2
парати,2
извијати,2
преузети,2
муњевито,2
назрети,2
варити,2
резати,2
откуда,2
поваздати,2
распадати,2
несразмерно,2
клонути,2
затрпавати,2
раскопчати,2
позлатити,2
пљескати,2
стрепети,2
гадити,2
испаравати,2
раздвојити,2
узаврети,2
хитро,2
састојати,2
жустро,2
кадити,2
неупадљиво,2
обдарити,2
лајати,2
сјајно,2
живахно,2
скретати,2
одахнути,2
удахнути,2
полугласно,2
наскочити,2
уступити,2
добавити,2
упознавати,2
једнострано,2
усвојити,2
безгранично,2
издизати,2
ограничити,2
осмехнути,2
претпостављати,2
мрзовољно,2
њихати,2
заповедити,2
безглаво,2
обијати,2
уложити,2
помутити,2
представити,2
предахнути,2
убрисати,2
ноћас,2
растрчати,2
