infinitive_latin,frequency
очешати,1
чујно,1
уозбиљити,1
одужити,1
нагнути,1
учтиво,1
утањити,1
дакако,1
насмејати,1
смешкати,1
прибрати,1
слегати,1
тврдоглаво,1
пресрести,1
унети,1
прождрети,1
смрдити,1
пребити,1
скаменити,1
прикупити,1
клиснути,1
бенавити,1
изигравати,1
рвати,1
грлити,1
миловати,1
крепати,1
постигнути,1
отарити,1
збацити,1
олакшавати,1
ловити,1
цедити,1
борити,1
размршавати,1
трезно,1
срачунати,1
постизавати,1
неурачунљиво,1
расправљати,1
рачунати,1
опсовати,1
тумачити,1
сродити,1
чудовисати,1
прилично,1
остарети,1
отежати,1
заморити,1
изненађивати,1
запрепашћивати,1
поженити,1
поудавати,1
сујеверно,1
извлачити,1
похапсити,1
полагано,1
запретити,1
поапсити,1
довући,1
престарети,1
сатерати,1
погубити,1
накнадити,1
доклегод,1
дина,1
онолико,1
замрачити,1
легнути,1
помрети,1
наступити,1
шиштати,1
колутати,1
промислити,1
ресити,1
посртати,1
застајкивати,1
тетурати,1
отуд,1
утихнути,1
придржавати,1
додавати,1
китити,1
схватати,1
колико-толико,1
такођер,1
предодредити,1
погађати,1
опасати,1
затећи,1
боравити,1
ретко,1
понајвише,1
криомице,1
присуствовати,1
измењати,1
сместити,1
будити,1
напољу,1
заноћити,1
прострујати,1
несигурно,1
наслонити,1
вешто,1
запасти,1
обрасти,1
нешто,1
истицати,1
стидити,1
разгледати,1
доподне,1
сретати,1
раздвајати,1
ограђивати,1
приближавати,1
запети,1
прећутати,1
дорекати,1
застајати,1
недостајати,1
мрачити,1
жватати,1
замерити,1
примаћи,1
изостајати,1
увлачити,1
залазити,1
пуно,1
празнити,1
непослушно,1
склањати,1
дотрчати,1
позвати,1
прести,1
сакупити,1
осмехнути,1
зањихати,1
поздрављати,1
заспати,1
потонути,1
растајати,1
разданити,1
попунити,1
извињавати,1
сметати,1
потражити,1
медати,1
уводити,1
збити,1
поднети,1
опљачкати,1
спадати,1
набрајати,1
обзирати,1
бојажљиво,1
испретурати,1
изломити,1
испустити,1
никада,1
мрштити,1
увидати,1
