infinitive_latin,frequency
дотад,3
вежбати,3
завести,3
заустити,3
набрајати,3
надовезивати,3
шибати,3
опити,3
опремити,3
састати,3
бројати,3
певушити,3
објављивати,3
дремуцкати,3
опасно,3
куњати,3
нагађати,3
опустити,3
избледети,3
исказати,3
одлучити,3
одати,3
располагати,3
одсећи,3
скидјети,3
онолико,3
остарети,3
спајати,3
тући,3
сложно,3
зарађивати,3
упућивати,3
изузетно,3
пар,3
веселити,3
притискивати,3
вајкати,3
бележити,3
закрчити,3
поправљати,3
робовати,3
одахнути,3
недалеко,3
преломити,3
осјећати,3
љубопитљиво,3
посаветовати,3
изродити,3
доживјети,3
школовати,3
бирати,3
одбранити,3
упоредити,3
избезумити,3
тешити,3
прилагодити,3
проломити,3
обесити,3
заклонити,3
изгорети,3
протицати,2
складно,2
састављати,2
изјутра,2
неминовно,2
множити,2
опточити,2
ловити,2
привикавати,2
фино,2
гнездти,2
продати,2
додуше,2
заноћити,2
нишити,2
тобоже,2
урезати,2
презирати,2
цвасти,2
покорити,2
подмитити,2
удавити,2
сакати,2
вешати,2
погубити,2
малко,2
размислити,2
погнути,2
узвисити,2
преседети,2
акшати,2
подлегати,2
удрити,2
пјевати,2
поуздано,2
окисати,2
пожелети,2
остваривати,2
туда,2
мрко,2
неумољиво,2
коначити,2
сакривати,2
одевати,2
раштркати,2
жустро,2
урлати,2
цепати,2
забољети,2
таложити,2
саслушати,2
верно,2
цурити,2
догледати,2
глобити,2
намеравати,2
размилети,2
промицати,2
увлачити,2
допријети,2
царевати,2
додијати,2
дочкан,2
смркавати,2
срачунавати,2
употребити,2
тињати,2
мазати,2
одвући,2
самосвесно,2
допуњавати,2
поносно,2
искочити,2
удивити,2
лево-десно,2
презивати,2
сплести,2
надолазити,2
загорети,2
закретати,2
сујеверно,2
предузети,2
истурити,2
испољавати,2
додворити,2
ућуткати,2
очајнички,2
потрчати,2
побити,2
припретити,2
одваљивати,2
буљити,2
кратити,2
веслати,2
одјећи,2
прибирати,2
сасећи,2
тржати,2
кроз,2
дотрчати,2
побринути,2
отровати,2
поверавати,2
прикрати,2
принесои,2
згрчити,2
смањити,2
одухнути,2
умало,2
измаћи,2
драго,2
трести,2
жудно,2
јакако,2
подстицати,2
распламсати,2
умањивати,2
скакутати,2
загасито,2
клонути,2
углавити,2
уковати,2
сврстати,2
истезати,2
премештати,2
кајати,2
пробости,2
заслужити,2
широко,2
лагано,2
одизати,2
заобилазити,2
укочити,2
беласати,2
издигнути,2
испршити,2
скапавати,2
запутити,2
махнути,2
разапињати,2
избећи,2
подмукло,2
режати,2
зарицати,2
кротко,2
гневно,2
будити,2
продуживати,2
помиловати,2
распадати,2
криомице,2
удружити,2
преговарати,2
намерно,2
развлачити,2
кривати,2
вели,2
најпослије,2
послије,2
застајкивати,2
вртети,2
развући,2
разгонити,2
усадити,2
додати,2
сабијати,2
пробити,2
прекјуче,2
вити,2
усудити,2
утерати,2
пламсати,2
завејати,2
пркосити,2
распустити,2
упити,2
доставити,2
селити,2
пропуштати,2
укинути,2
раздвајати,2
закупити,2
заливати,2
запети,2
обавити,2
висити,2
наднети,2
притрчати,2
нестрпљиво,2
срушити,2
уплашено,2
приступити,2
маглити,2
испратити,2
одседати,2
откривати,2
збацити,2
издевати,2
тимарити,2
жмиркати,2
озлоједити,2
наменити,2
окусити,2
познати,2
изостати,2
одрећи,2
заметати,2
уливати,2
оправљати,2
неповратно,2
уложити,2
изрећи,2
начудити,2
подједнако,2
ноћивати,2
погурити,2
описати,2
искоришћавати,2
пресахнути,2
задочнити,2
добијати,2
крпити,2
улагати,2
истрајати,2
плевити,2
зачепити,2
огрести,2
гнездити,2
одвалити,2
бунити,2
запенити,2
заклети,2
преплавити,2
надоћи,2
заптити,2
сузбити,2
разлити,2
умукнути,2
пострадати,2
распасати,2
обогатити,2
раздужити,2
окружавати,2
пресушити,2
хоџати,2
заваравати,2
стрчати,2
разведрити,2
подавити,2
загазити,2
наслагати,2
одолевати,2
оправити,2
заобићи,2
ложити,2
наговести,2
брижљиво,2
надбијати,2
сретати,2
отпласнути,2
повратити,2
тлачити,2
натерати,2
надзирати,2
подозриво,2
прогутати,2
васкрсавати,2
повлађивати,2
тицати,2
прибојавати,2
успротивити,2
изгрепсти,2
засути,2
насећи,2
савити,2
одложити,2
успут,2
збуњено,2
оволико,2
пољубити,2
једанпут,2
одсецати,2
сатирати,2
гутати,2
окитити,2
смешити,2
спречавати,2
јењати,2
обзирати,2
сагорети,2
прекривати,2
ужљебити,2
распалити,2
поређати,2
красти,2
сразмерно,2
срдити,2
подсетити,2
посљати,2
ниподаштавати,2
догонити,2
хладити,2
ојачати,2
погружити,2
саучесно,2
захвалити,2
опраштати,2
поднимити,2
занијети,2
морити,2
ограничавати,2
освештати,2
преклињати,2
наопако,2
уочити,2
испружити,2
обазрети,2
одгонетати,2
поновити,2
окречити,2
загушити,2
засести,2
прећутати,2
одолети,2
поудати,2
зажељети,2
постигнути,2
опколити,2
врвети,2
нагледати,2
добацити,2
обесхрабривати,2
произлазити,2
продрети,2
испирати,2
посвршавати,2
присетити,2
обавезивати,2
најприје,2
притерати,2
устремити,2
пријавити,2
тонути,2
лишити,2
