infinitive_latin,frequency
zatreptati,1
uveliko,1
odražavati,1
napršati,1
beleti,1
plastrin,1
razmahnuti,1
slabo,1
neizmerno,1
zapanjivati,1
isticati,1
pokrenuti,1
pregraditi,1
zaboleti,1
povratiti,1
putovati,1
preuzeti,1
posavetovati,1
svojevremeno,1
mikroskopski,1
živahno,1
preslišati,1
mnogopoštovati,1
ukrštati,1
pridizati,1
potražiti,1
pretrnuti,1
desno,1
leškariti,1
podviti,1
nagnuti,1
odlagati,1
okolišati,1
sagati,1
otkasati,1
unakaraditi,1
rizikovati,1
doterivati,1
brijati,1
obrijati,1
pronalaziti,1
pući,1
zavaravati,1
dostojno,1
oceniti,1
pritisnuti,1
pomerati,1
vitlati,1
naređivati,1
riti,1
proanalizirati,1
predviđati,1
lažno,1
zavijati,1
glumiti,1
podlakati,1
boliti,1
primačiti,1
vreti,1
prljiti,1
pogađati,1
pobliže,1
moriti,1
trovati,1
birati,1
zahvatati,1
nadnuti,1
išarati,1
tračiti,1
uviđati,1
retko,1
saosećati,1
izdvojiti,1
zamahnu,1
čepti,1
kukati,1
zakoljati,1
iznemoći,1
prelisati,1
smeniti,1
glačati,1
sašiti,1
žuljiti,1
pognuti,1
ukazivati,1
odavati,1
stostruko,1
nagratiti,1
dobaciti,1
ujedno,1
zaglušno,1
kačiti,1
nadjačati,1
došapi,1
znojiti,1
nepodnošljivo,1
dotakati,1
unakrst,1
prisedati,1
prisesti,1
pojmiti,1
suziti,1
liti,1
saviti,1
komotno,1
boleti,1
seći,1
pristati,1
denuti,1
zvocati,1
jakako,1
izletesti,1
klatiti,1
otkačiti,1
polutruti,1
proslaviti,1
prebledeti,1
zinuti,1
prodrati,1
arlaukati,1
pesti,1
pazljati,1
grofati,1
rasturati,1
mahinalno,1
potmulo,1
uspevati,1
nahraniti,1
ukazati,1
smerno,1
požaliti,1
spaljivati,1
zakopati,1
kvariti,1
dohvatiti,1
nadirati,1
nagrnuti,1
razasipati,1
poškropiti,1
monotono,1
unjkati,1
opeći,1
prekoljati,1
doista,1
odlikovati,1
namrgoditi,1
prožimati,1
stisnuti,1
ritmično,1
pulsirati,1
klecati,1
rasplakati,1
pomodreti,1
premazivati,1
presahnjivati,1
otarasiti,1
isprskati,1
opusteti,1
razdrmati,1
obići,1
ludirati,1
dirigovati,1
trupkati,1
sliti,1
