infinitive_latin,frequency
dočepati,2
утицати,2
свагда,2
napamet,2
puštati,2
kada,2
испустити,2
stapati,2
мењати,2
одгађати,2
menjati,2
odlagati,2
trošiti,2
потражити,2
sporo,2
скидети,2
скидјети,2
призвати,2
узалудно,2
vredeti,2
верно,2
отимати,2
избегавати,2
verno,2
preporučiti,2
pričuvati,2
изјутра,2
започети,2
заложити,2
нудити,2
привикавати,2
skoro,2
убедити,2
vredno,2
дивити,2
diviti,2
сркнути,2
međutim,2
постајати,2
ponašati,2
neosetno,2
saopštiti,2
узнемиравати,2
dotle,2
štati,2
рђати,2
напити,2
sećati,2
одмахивати,2
наимати,2
rasterati,2
посљети,2
hitno,2
исплатити,2
naizgled,2
хладнокрвно,2
hladno,2
надвладати,2
zapovedati,2
скаменити,2
морити,2
забранити,2
известити,2
сањати,2
срести,2
osobito,2
смркнути,2
katkad,2
uopšte,2
свратити,2
prohteti,2
svratiti,2
коцкати,2
приближавати,2
približavati,2
zavejati,2
носити,2
duvati,2
razaznati,2
наговештавати,2
nagoveštavati,2
rasti,2
postepeno,2
саставити,2
sastaviti,2
ишчезати,2
силазити,2
silaziti,2
produžiti,2
журити,2
обилазити,2
obilaziti,2
nameštati,2
обазирати,2
разабрати,2
najednom,2
загледати,2
sedati,2
кретати,2
спровести,2
уздуж,2
таман,2
помести,2
skrenuti,2
разведрити,2
razvedriti,2
tad,2
охрабрити,2
ohrabriti,2
скочити,2
скренути,2
десно,2
desno,2
зловољно,2
збиља,2
zbilja,2
odande,2
klatiti,2
пловити,2
задремати,2
spustiti,2
zadremati,2
осветлити,2
приступити,2
polako,2
kleknuti,2
пристајати,2
почињати,2
дозивати,2
zahvatiti,2
odozgo,2
прозепсти,2
prozepsti,2
плећати,2
plećati,2
прошарати,2
кружно,2
откуда,2
кљуцати,2
prekrstiti,2
smiriti,2
помишљати,2
zabavljati,2
легнути,2
заспати,2
упрегнути,2
uskoro,2
одужити,2
избавити,2
odužiti,2
svakako,2
подати,2
пропити,2
propiti,2
даривати,2
stvoriti,2
rasparati,2
изванредно,2
испратити,2
dokle,2
распечатити,2
такођер,2
сувише,2
prevesti,2
odložiti,2
горе,2
јести,2
црнети,2
crneti,2
uglavnom,2
стрпати,2
strpati,2
смркавати,2
понајвише,2
najaviti,2
радознати,2
radoznati,2
тртљати,2
izravnati,2
tugovati,2
згрешити,2
понети,2
удрити,2
заклати,2
preslišati,2
проводити,2
osuditi,2
provoditi,2
окусити,2
skloniti,2
okusiti,2
izdržati,2
командовати,2
komandovati,2
познавати,2
глатко,2
горети,2
prosto,2
goreti,2
нарочито,2
свидети,2
dopasti,2
утећи,2
стизати,2
обасипати,2
припремати,2
преплашити,2
посведочити,2
наспело,2
преселити,2
одошити,2
провести,2
пробости,2
probušiti,2
слагати,2
neprimetno,2
увече,2
uveče,2
viđati,2
baviti,2
једаред,2
сажалити,2
sažaliti,2
смиловати,2
подсмевати,2
nemilosrdno,2
савлађивати,2
besno,2
stegnuti,2
rastrgnuti,2
donijeti,2
закољати,2
zakoljati,2
pritom,2
споречкати,2
нагледати,2
nagledati,2
покушати,2
умешати,2
blagoizvoleti,2
избећи,2
bezbrižno,2
izbeći,2
издвојити,2
избрбљати,2
prividno,2
izbrbljati,2
задовољно,2
zadovoljno,2
priteći,2
измирити,2
svađati,2
свађати,2
развући,2
nastati,2
певати,2
pevati,2
посаветовати,2
сметати,2
прегледати,2
pregledati,2
банути,2
исукати,2
опколишити,2
победоносно,2
opkolišiti,2
свечано,2
објавити,2
privesti,2
десити,2
ухапсити,2
однести,2
насмејати,2
uzdržati,2
praviti,2
поштовати,2
poštovati,2
izuzetno,2
утишати,2
izmiriti,2
испраћати,2
isprati,2
потказивати,2
ispipati,2
nežno,2
премрети,2
pretrnuti,2
seći,2
заподети,2
трпети,2
razdvojiti,2
smetati,2
živo,2
napadati,2
dozivati,2
онесвестити,2
схватати,2
обрнути,2
нага,2
nagnuti,2
обливати,2
oteti,2
лечити,2
lečiti,2
ubrzati,2
ganuti,2
prebaciti,2
velikodušno,2
ozdraviti,2
potisnuti,2
uveriti,2
ispisati,2
pripremati,2
намеравати,2
узгред,2
podalje,2
razboleti,2
поправити,2
popraviti,2
pomenuti,2
nepravedno,2
ужасавати,2
užasavati,2
rastužiti,2
gore-dole,2
zahvaljivati,2
ospodati,2
omesti,2
обавештавати,2
napasati,2
tačno,2
потрудити,2
пребледити,2
prebledeti,2
venčati,2
pokoriti,2
заволети,2
усрдно,2
preneti,2
спотакнути,2
spotaknuti,2
изменити,2
uočiti,2
učvrstiti,2
запасти,2
poludjeti,2
kazivati,2
naseliti,2
непрестано,2
dizati,2
zadržati,2
izbiti,2
приморати,2
poverovati,2
побећи,2
разорити,2
починити,2
dići,2
razoriti,2
уништити,2
uništiti,2
saviti,2
напасти,2
otpustiti,2
звиждукати,2
raširiti,2
уклонити,2
зажелети,2
hrabro,2
naspelo,2
spetljati,2
претварати,2
уснути,2
vraćati,2
izmamiti,2
успавати,2
поћутати,2
ujesti,2
okupljati,2
испитати,2
naumiti,2
послужити,2
nakašljati,2
договарати,2
prevariti,2
предлагати,2
положити,2
zavladati,2
nekud,2
mariti,2
ukinuti,2
utvrditi,2
okovati,2
стрести,2
пламтети,2
štrčati,2
свлачити,2
избити,2
потицати,2
расправљати,2
јутрос,2
заузимати,2
osvajati,2
zarobiti,2
одсести,2
premreti,2
одбранити,2
сплести,2
деловати,2
мешати,2
дићи,2
предосећати,2
зајецати,2
jecati,2
islužiti,2
заслужити,2
svući,2
престравити,2
опколити,2
preseći,2
opkoliti,2
окупљати,2
ходати,2
сабрати,2
okupisati,2
уперити,2
potpaliti,2
opusteti,2
usplamteti,2
окружити,2
дојахати,2
okružiti,2
dojahati,2
препознати,2
звиждати,2
počesiti,2
приближити,2
opaliti,2
храбрити,2
otvarati,2
pomeriti,2
ginuti,2
dohvatiti,2
нагрнути,2
потерати,2
набити,2
дрхтати,2
približiti,2
махнути,2
заклети,2
spaziti,2
namaći,2
gurnuti,2
poturiti,2
шапутати,2
šaputati,2
пљунути,2
pljunuti,2
подигнути,2
прилазити,2
potrajati,2
разголитити,2
познадити,2
poznaditi,2
погибити,2
прибрати,2
zabrinuto,2
razvući,2
допасти,2
дотрчати,2
онамо,2
dotrčati,2
umalo,2
занемогати,2
pripremiti,2
snaći,2
издати,2
skidati,2
razgrabiti,2
зечјити,2
опседати,2
појести,2
предвиђати,2
predviđati,2
pokazivati,2
указивати,2
ukazivati,2
слободно,2
slobodno,2
protivurečiti,2
отезати,2
darivati,2
potresti,2
дигосити,2
шкиљити,2
podrugljivo,2
копрчнути,2
колебати,2
kolebati,2
pobediti,2
ostavljati,2
одлучно,2
борити,2
odreći,2
надох,2
бацати,2
navaliti,2
razgledati,2
наглас,2
naglas,2
gromoglasno,2
uzvratiti,2
objašnjavati,2
pokrasti,2
вечно,2
večno,2
одјахати,2
искористити,2
rečiti,2
ноћу,2
бунцати,2
učestvovati,2
застати,2
даровати,2
usput,2
промрмљати,2
progunđati,2
нештати,2
natrag,2
узјахати,2
приправити,2
napasti,2
ogledati,2
osloniti,2
zavrteti,2
пропустити,2
распитивати,2
odavati,2
glasati,2
одупрети,2
smešiti,2
ispiti,2
izručiti,2
likovati,2
preuzeti,2
razići,2
pokupiti,2
opisivati,2
odseći,2
deliti,2
bivati,2
разбити,2
razbiti,2
одати,2
удати,2
смишљати,2
смислити,2
smišljati,2
нагло,2
streljati,2
оборити,2
упустити,2
маћи,2
čvrsto,2
макар,2
poklanjati,2
doviknuti,2
уверити,2
јурнути,2
додадити,2
сретати,2
sivati,2
назвати,2
узбуђивати,2
остварити,2
dovoditi,2
ostvariti,2
вред,2
besneti,2
похитати,2
погађати,2
урадити,2
uveravati,2
tvrditi,2
tiskati,2
побринути,2
pominjati,2
зависити,2
велити,2
порицати,2
poginuti,2
kljuvati,2
kljunuti,2
летело,2
letelo,2
opremiti,2
давно,2
strepeti,2
обавестити,2
usprotiviti,2
dozvoliti,2
скривити,2
skriviti,2
izbaviti,2
opraštati,2
напатити,2
puno,2
изнети,2
изнијети,2
jednostavno,2
непосредно,2
исказати,2
iskazati,2
кадгод,2
напустити,2
strahovito,2
psovati,2
женити,2
predavati,2
осорно,2
побити,2
pobiti,2
уплести,2
suočiti,2
patiti,2
prisustvovati,2
пострадати,2
stradati,2
pridružiti,2
сјајно,1
поумира,1
pomreti,1
образовати,1
drukčije,1
vaspitavati,1
унапредити,1
зрело,1
најмити,1
поручити,1
озловољити,1
ogorčiti,1
умити,1
очешљати,1
umiti,1
očešljati,1
трачити,1
поимати,1
shvatati,1
raspojasati,1
гуцнути,1
ruski,1
potegnuti,1
мимоилазити,1
навицати,1
корисно,1
mimoilaziti,1
спријатељити,1
обавезати,1
kojekako,1
пожелети,1
договорити,1
оптуживати,1
тужити,1
kriviti,1
pogrešiti,1
zloupotrebiti,1
шалити,1
потужити,1
požaliti,1
rešavati,1
наручити,1
nabaviti,1
употребљавати,1
sablažnjavati,1
латити,1
napraviti,1
latiti,1
укарарити,1
kačiti,1
повући,1
жестоко,1
bezobzirno,1
žestoko,1
поумити,1
postojati,1
одизати,1
изгурати,1
најурити,1
izgurati,1
najuriti,1
прескакати,1
preskakati,1
справљати,1
слатко,1
облизивати,1
врети,1
ujesen,1
kuvati,1
oblizivati,1
свакад,1
распаљивати,1
prekipeti,1
напамет,1
затурити,1
схематизати,1
zaturiti,1
случајно,1
slučajno,1
слећи,1
sleći,1
завити,1
страдати,1
roditi,1
otopaviti,1
пести,1
jurcati,1
pentrati,1
потећи,1
poteći,1
супротно,1
спајати,1
лишити,1
uskratiti,1
brigati,1
ћердати,1
лумповати,1
lumpovati,1
малчице,1
омирисати,1
omirisati,1
potražiti,1
отпочити,1
запечати,1
zapečatiti,1
досада,1
dosada,1
дотерати,1
doterati,1
blagoslovisati,1
заверити,1
натурати,1
памтити,1
otimati,1
прикричати,1
лисичијати,1
lisičjati,1
лијући,1
проборавити,1
покуповати,1
заредати,1
zaređati,1
додијати,1
dosaditi,1
čunjati,1
отприлике,1
испијати,1
провлачити,1
ispijati,1
puziti,1
posmatrati,1
одиграти,1
odigrati,1
vidno,1
сажаљевати,1
čisto,1
боравити,1
седосмити,1
устадосмити,1
nuditi,1
apsolutno,1
умети,1
бодрити,1
бадава,1
bodriti,1
наговорити,1
nagovoriti,1
натезати,1
guckati,1
postajati,1
летети,1
жестити,1
бројати,1
повећавати,1
дочепати,1
brojati,1
ulagati,1
dokopati,1
извињавати,1
izvinjavati,1
deranžirati,1
лакомислено,1
lakoumno,1
доливати,1
навикавати,1
nalivati,1
жалостиво,1
tugaljivo,1
naljoskati,1
drtinuti,1
zaplitati,1
болети,1
мутно,1
mutno,1
уметнути,1
izmetnuti,1
откако,1
malo-malo,1
trknuti,1
uzimati,1
отарасити,1
придикивати,1
otarasiti,1
pridikivati,1
popiti,1
равнодушно,1
ravnodušno,1
isplatiti,1
забезекнути,1
задужити,1
zadužiti,1
поносито,1
prelomiti,1
прокоцкати,1
прохтети,1
prokockati,1
ukipiti,1
drhtaviti,1
нашалити,1
престрого,1
сем,1
оштро,1
oštro,1
naglavačke,1
izbaciti,1
докопати,1
isterati,1
икада,1
ikad,1
заблудети,1
zalutati,1
glupo,1
огласити,1
кашљати,1
smrknuto,1
nakašljavati,1
dostd,1
правити,1
izglupirati,1
одсада,1
kockati,1
