base_verb,prefixed_verb,prefix,freq_base,freq_prefixed
letiti,uletiti,u,598,66
upreti,podupreti,pod,164,66
saditi,usaditi,u,41,66
meriti,izmeriti,iz,155,66
rugati,narugati,na,155,66
jačati,nadjačati,nad,214,65
ljuljati,zaljuljati,za,257,65
maknuti,uzmaknuti,uz,233,65
graditi,ugraditi,u,543,65
blistati,zablistati,za,340,65
trošiti,utrošiti,u,445,64
hteti,prohteti,pro,59495,64
sezati,dosezati,do,66,63
raditi,obraditi,ob,7532,63
legati,podlegati,pod,26,63
letiti,odletiti,od,598,63
letati,izletati,iz,5,63
lagati,zalagati,za,732,63
šarati,prošarati,pro,89,62
kašljati,zakašljati,za,128,62
ostaviti,izostaviti,iz,4195,62
mučiti,izmučiti,iz,1256,62
rušiti,prerušiti,pre,322,62
poloviti,prepoloviti,pre,9,62
juriti,projuriti,pro,730,62
siktati,prosiktati,pro,43,61
spravljati,uspravljati,u,33,61
kršiti,prekršiti,pre,97,61
mirisati,namirisati,na,399,61
čuljiti,načuljiti,na,8,60
škoditi,naškoditi,na,87,60
leteti,preleteti,pre,242,60
sedeti,presedeti,pre,2479,60
turiti,preturiti,pre,62,60
lomiti,prolomiti,pro,281,60
lutati,odlutati,od,583,60
deliti,razdeliti,raz,844,60
trnuti,utrnuti,u,52,60
plesti,saplesti,sa,223,60
vrtiti,zavrtiti,za,279,60
grebati,izgrebati,iz,113,59
spavati,odspavati,od,3002,59
pajati,napajati,na,7,59
bežati,razbežati,raz,973,59
oružati,razoružati,raz,11,59
denuti,zadenuti,za,24,59
šaptati,prošaptati,pro,79,59
piti,upiti,u,1844,59
stradati,nastradati,na,187,58
brazdati,izbrazdati,iz,30,58
kupiti,nakupiti,na,1575,58
verati,uzverati,uz,104,58
gaziti,zagaziti,za,358,58
prinositi,doprinositi,do,177,58
uveriti,razuveriti,raz,1450,58
vijati,nadvijati,nad,60,58
saviti,presaviti,pre,242,57
pričati,prepričati,pre,5314,57
bušiti,probušiti,pro,31,57
udati,preudati,pre,739,57
grliti,prigrliti,pri,360,57
grejati,ugrejati,u,183,56
bivati,prebivati,pre,1203,56
viđati,priviđati,pri,680,56
dizati,izdizati,iz,958,56
šiti,ušiti,u,120,56
žariti,zažariti,za,54,56
pratiti,dopratiti,do,2628,56
vezati,razvezati,raz,1111,56
mrljati,umrljati,u,16,56
nakaziti,unakaziti,u,8,56
voditi,zavoditi,za,5046,56
misliti,umisliti,u,11168,56
žaliti,zažaliti,za,956,56
grabiti,ugrabiti,u,199,56
samariti,nasamariti,na,5,56
birati,sabirati,sa,474,55
meriti,nameriti,na,155,55
lajati,zalajati,za,209,55
noćiti,zanoćiti,za,33,55
pomagati,zapomagati,za,890,55
mamiti,namamiti,na,215,55
želeti,zaželeti,za,3165,55
zvučati,zazvučati,za,496,54
žeti,sažeti,sa,1995,54
očit,naočit,na,50,54
okrenuti,preokrenuti,pre,3751,54
ložiti,obložiti,ob,97,54
vaditi,zavaditi,za,419,53
dobiti,pridobiti,pri,3333,53
letati,obletati,ob,5,53
žad,užad,u,19,53
važiti,uvažiti,u,103,53
kočiti,zakočiti,za,95,53
lizati,izlizati,iz,155,53
planuti,preplanuti,pre,235,53
goreti,sagoreti,sa,551,53
djelovati,sudjelovati,su,5,53
mašiti,nadmašiti,nad,215,53
minuti,uminuti,u,95,53
razumiti,urazumiti,u,6,53
