infinitive_latin,frequency
описати,3
победити,3
зарадити,3
приказивати,3
намерно,3
отрчати,3
летети,3
ниско,3
искључиво,3
слатко,3
искупити,3
загадити,3
кладити,3
промицати,3
пренути,3
оковати,3
утом,3
утрнути,3
уновчити,3
очитати,3
пучити,3
зовнути,3
послушно,3
довикнути,3
задесити,3
скочити,3
певушити,3
одавати,3
пртити,3
набрати,3
вејао,3
снити,2
избичевати,2
потрошити,2
расути,2
залазити,2
обрађивати,2
досегнути,2
одрати,2
задужити,2
пући,2
наниже,2
кварити,2
уништавати,2
отрти,2
навући,2
смрдјети,2
заменити,2
обдарити,2
одгајити,2
усмерити,2
јавно,2
испољавати,2
упорно,2
кинути,2
огрејати,2
расклапати,2
понадати,2
уложити,2
обележавати,2
горе-доле,2
лагано,2
окушати,2
расећи,2
испалити,2
завладати,2
растајати,2
мучити,2
пржити,2
употребљавати,2
честитати,2
побелети,2
осудити,2
повезивати,2
изједначити,2
насукати,2
израчунати,2
зарастати,2
забољети,2
покривати,2
оболети,2
хајати,2
супротно,2
волити,2
назирати,2
препланути,2
љуштити,2
косити,2
осванути,2
озледити,2
преживети,2
бдети,2
оснивати,2
најављивати,2
некуд,2
сливати,2
допуштати,2
разделити,2
опојати,2
угојити,2
застирати,2
својевремено,2
замесити,2
прострети,2
супротставити,2
загазити,2
кочити,2
откотрљати,2
искочити,2
одмаглити,2
запишати,2
одустајати,2
сабијати,2
управљати,2
удавити,2
угристи,2
дотерати,2
ошинути,2
трговати,2
преместити,2
саветовати,2
предомислити,2
одгристи,2
колебати,2
подсећати,2
запањити,2
димити,2
потписивати,2
оденути,2
зажелети,2
припасти,2
забадати,2
успоставити,2
упрегнути,2
упућивати,2
спајати,2
напоменути,2
зачинити,2
пријатно,2
огласити,2
оверити,2
постити,2
вазда,2
покретати,2
машити,2
пристати,2
натерати,2
обријати,2
претпостављати,2
преклињати,2
договорити,2
погасити,2
омивати,2
крочити,2
месечно,2
ступити,2
ућутати,2
упозорити,2
напукати,2
успављивати,2
нарушити,2
почесити,2
нипошто,2
затицати,2
љутити,2
довде,2
прогорити,2
поновити,2
растеривати,2
умесити,2
јутрос,2
натрашке,2
цепати,2
усисавати,2
никуда,2
около,2
задисати,2
другачије,2
понешто,2
одвикнути,2
накупити,2
просити,2
навратити,2
посуврати,2
навикнути,2
залутати,2
шкрипати,2
суновраћивати,2
пламтјети,2
упити,2
сипати,2
повадити,2
помирисати,2
промислити,2
разболети,2
запевати,2
изуједати,2
укључити,2
дозвати,2
исповедити,2
мирно,2
неупоредиво,2
упоредити,2
претити,2
састојати,2
задовољити,2
одрећи,2
наопако,2
пропустити,2
захватити,2
пошкропити,2
процветати,2
засукати,2
дојити,2
точити,2
разлити,2
претражити,2
спалити,2
дивљати,2
слично,2
мазати,2
зарђати,2
нагоре,2
чујно,2
прогорети,2
прилазити,2
клечати,2
претурити,2
пронаћи,2
поступити,2
хукати,2
изразити,2
усуђивати,2
оспособити,2
домоћи,2
обарати,2
рушити,2
оградити,2
провући,2
пљуштати,2
никнути,2
оштетити,2
заклонити,2
опалити,2
изувати,2
убацивати,2
одрасти,2
подједнако,2
школовати,2
откочити,2
двоумити,2
срушити,2
дигнути,2
похитати,2
хучати,2
одахнути,2
чисто,2
бесомучно,2
досадити,2
тумарнути,2
прокључати,2
зачас,2
извалити,2
појебати,2
прибележити,2
разливати,2
упасти,2
уснити,2
разумести,2
заслуживати,2
синути,2
зачети,2
наметати,2
намештати,2
разрадити,2
стрпати,2
подвући,2
неодољиво,2
пробости,2
напредовати,2
заказивати,2
успешно,2
снимити,2
ослушнути,2
жестоко,2
протрљати,2
широко,2
узнемиравати,2
невероватно,2
погињати,2
знојити,2
одлучно,2
доказати,2
крунити,2
припремати,2
затражити,2
рекосмити,2
прљати,2
достизати,2
равномерно,2
извртати,2
приличити,2
тобоже,2
попунити,2
прозрети,2
непосредно,2
икада,2
испрва,2
наплатити,2
поуздано,2
красти,2
подесити,2
настајати,2
тропанас,2
приказати,2
објашњавати,2
сем,2
надовезивати,2
одржати,2
проналазити,2
пресадити,2
превртати,2
пркосно,2
припремити,2
развести,2
справити,2
усвојити,2
нашкодити,2
обрадовати,2
наиме,2
хитати,2
испречити,2
опростити,2
селити,2
сустићи,2
зинути,2
притајити,2
пљеснути,2
прснути,2
претурати,2
лево-десно,2
итд.,2
засвирати,2
удавати,2
испољити,2
погрешити,2
залемити,2
забезекнуто,2
ликовати,2
тиштати,2
противити,2
узлетати,2
исправљати,2
навршити,2
насумце,2
оглашавати,2
оваплотити,2
неповратно,2
вајкати,2
мјаукати,2
мајати,2
угазити,2
миловати,2
трљати,2
садржати,2
страшно,2
обећавати,2
увртати,2
спознати,2
прхнути,2
гутати,2
пипнути,2
дотад,2
исплазити,2
смртно,2
церекати,2
зазвонити,2
почешати,2
прислонити,2
становати,2
завезати,2
опоравити,2
додадати,2
отпустити,2
обазирати,2
допола,2
кућити,2
занети,2
жртвовати,2
трпети,2
пљувати,2
насртати,2
увући,2
спати,2
пренијети,2
отплаћивати,2
засад,2
треперити,2
посто,2
кројити,2
прикривати,2
опкладити,2
одозго,2
проживети,2
средити,2
шести,2
побринути,2
погрешно,2
састављати,2
избацивати,2
нешто,2
разазнати,2
поклањати,2
описивати,2
однеговати,2
ждерати,2
ногити,2
набујати,2
загрејати,2
уквасити,2
дотаћи,2
стрепети,2
моратати,2
одиграти,2
сванути,2
запутити,2
рашчистити,2
заклети,2
шикнути,2
позлати,2
убости,2
размахати,2
приложити,2
ближити,2
знатно,2
осветлити,2
омогућавати,2
приправити,2
уништити,2
трнути,2
свести,2
седошити,2
спојити,2
измерити,2
посолити,2
нагазити,2
задржавати,2
снимати,2
праснути,2
обавестити,2
свући,2
откључати,2
завитлати,2
закључати,2
испадати,2
мина,2
свршавати,2
нагонити,2
светлети,2
домашити,2
заклињати,2
извињавати,2
одмотавати,2
сабрати,2
ишчезати,2
уназад,2
потурити,2
посаветовати,2
пролити,2
уочити,2
уоквиривати,2
обликовати,2
обрисати,2
уградити,2
крикнути,2
сазидати,2
изјутра,2
промашити,2
разгледати,2
изјавити,2
здраво,2
одагнати,2
вребати,2
кукати,2
предсказивати,2
покоравати,2
расцепити,2
венчавати,2
укруг,2
пролетјети,2
протезати,2
потрчати,2
увребати,2
порасти,2
планути,2
исцурити,2
расклопити,2
указивати,2
пиштати,2
опадати,2
допрети,2
допријети,2
умањити,2
укратко,2
прелити,2
убрати,2
пробијати,2
прихватати,2
недалеко,2
опојавати,2
отимати,2
поготову,2
клепати,2
сагоревати,2
зазидати,2
наслућивати,2
одстранити,2
досећи,2
одзвиждити,2
замочити,2
залити,2
узајамно,2
угибати,2
заметати,2
пристизати,2
изговорити,2
неминовно,2
поклопити,2
спречити,2
изостати,2
синоћ,2
нејасно,2
препричати,2
приближавати,2
винути,2
откривати,2
појасити,2
добавити,2
распечатити,2
наваљивати,1
докопати,1
прогањати,1
приклапати,1
муринути,1
сакривати,1
грејати,1
несвесно,1
раздвојити,1
удружити,1
коинути,1
појединачно,1
орати,1
продуживати,1
узкласати,1
усмеравати,1
истурати,1
освојити,1
опкољавати,1
ограђивати,1
распознавати,1
инспирисати,1
запажати,1
одражавати,1
засновати,1
навише,1
натакати,1
оспорити,1
запослити,1
мрљав,1
запрљати,1
предузимати,1
зајмити,1
лишити,1
махом,1
улагати,1
обустављати,1
руковати,1
спорити,1
осујећивати,1
згрушати,1
састајати,1
објављивати,1
изваљивати,1
распознати,1
уочавати,1
закрштавати,1
прогонити,1
јалово,1
мало-помало,1
предвече,1
отискивати,1
лепршати,1
смешкати,1
зазорити,1
развеселити,1
туцати,1
поткивати,1
зуцнути,1
носталгично,1
тајно,1
опчињавати,1
потајно,1
одрезати,1
откако,1
бројити,1
затезати,1
опкорачити,1
засипати,1
једносмерно,1
споразумети,1
удељивати,1
исукати,1
загорчити,1
зацврчати,1
навршавати,1
безразложно,1
давити,1
оздрављати,1
гатати,1
ублаживати,1
означивати,1
окаљати,1
заостати,1
насамо,1
начисто,1
потврђивати,1
загладити,1
залајати,1
поганути,1
уделити,1
улучити,1
закласати,1
засмрдети,1
позлити,1
попадати,1
обути,1
протумачити,1
долетати,1
радовати,1
подошити,1
оседити,1
омркнути,1
шапутало,1
поганити,1
подругивати,1
разлупати,1
испливати,1
скидошити,1
поглавито,1
извиривати,1
звучати,1
савијати,1
заколти,1
догорети,1
оседети,1
умазати,1
муњевито,1
јуришати,1
поуздавати,1
досада,1
зарасти,1
тврдо,1
интересовати,1
болети,1
замењивати,1
изјаснити,1
гласно,1
солидарно,1
верно,1
царовати,1
излетети,1
прибити,1
раскопчати,1
попишати,1
звизнути,1
заљутити,1
сагати,1
бридети,1
забугарити,1
претио,1
оштенити,1
забости,1
намазати,1
уздети,1
обистинити,1
дуговати,1
надобијати,1
изметнути,1
посећи,1
стрепити,1
убудуће,1
клицати,1
осведочити,1
острвити,1
бочити,1
привенчати,1
поколебати,1
свечано,1
ушетати,1
крвно,1
завадити,1
полупати,1
поорати,1
премлад,1
сносити,1
израђивати,1
гуслати,1
наплаћивати,1
озбиљно,1
ужасно,1
ишчупати,1
посумњати,1
одвлачити,1
кружити,1
поломити,1
промуцити,1
заповедити,1
харати,1
особеножити,1
покрстити,1
олистајати,1
олистати,1
запустити,1
пореметити,1
умерити,1
повукосити,1
утрети,1
изјахивати,1
поскидати,1
проорати,1
превући,1
излагати,1
преписивати,1
штампати,1
поткресивати,1
пресахњивати,1
спомињати,1
устезати,1
административно,1
омотати,1
фотографисати,1
заклањати,1
непристрасно,1
узвикивати,1
ожеднети,1
кусати,1
пресуђивати,1
подмладити,1
очас,1
товарити,1
сит,1
клатити,1
смотати,1
запретити,1
истрљати,1
поразити,1
значајно,1
отпратити,1
умешати,1
одолети,1
поклапати,1
проказати,1
савити,1
онолико,1
простријети,1
доспети,1
полусклопити,1
двоструко,1
онамо,1
успавати,1
отарасити,1
уклесати,1
постепено,1
припитомљавати,1
рибарити,1
васпоставити,1
поредити,1
равноправно,1
травестити,1
навраћати,1
причити,1
одатле,1
пело,1
горчити,1
ушмркнути,1
поштено,1
нагорети,1
натрашкати,1
спучити,1
мрешкати,1
набирати,1
ноћас,1
усисати,1
пел,1
проницати,1
увлачити,1
млети,1
размилети,1
опасивати,1
подупрти,1
подупрети,1
излучити,1
пењати,1
уденути,1
проветравати,1
уредно,1
хладовити,1
заклопити,1
опкорачивати,1
уморити,1
умарати,1
хркати,1
легати,1
смркнути,1
дремнути,1
стидити,1
понајвише,1
притегнути,1
ризак,1
велити,1
навикавати,1
пребивати,1
посувратити,1
пренушити,1
скакутати,1
туда,1
горјети,1
упознавати,1
поздрављати,1
раздељивати,1
уклонити,1
ускраћивати,1
досути,1
предлагати,1
завијати,1
расплести,1
протурити,1
поверити,1
укљештити,1
онесвестити,1
клати,1
свлачити,1
поручити,1
унешити,1
увенути,1
натезати,1
наслеђивати,1
приклонити,1
дорасти,1
приженити,1
плитати,1
уписивати,1
пометнути,1
прикупити,1
зацелити,1
ранити,1
запањисати,1
достићи,1
одгојити,1
унајмљивати,1
осиромашити,1
поучити,1
посећивати,1
проистећи,1
сметнути,1
проговарати,1
отежати,1
преокренути,1
нашити,1
подређивати,1
тровати,1
подивљати,1
згрушавати,1
натрљати,1
ослањати,1
сјахати,1
расадити,1
проклијати,1
задрхтати,1
збирати,1
расрдити,1
преплавити,1
обедовати,1
сручити,1
кипети,1
просути,1
слити,1
намрешкати,1
посипати,1
пробдети,1
смештати,1
надвладати,1
изнемогати,1
шиљати,1
цвилети,1
прорасти,1
умочити,1
разједати,1
расипати,1
жезати,1
оросити,1
погибос,1
забацити,1
додувати,1
дрешати,1
претакати,1
пописивати,1
прдити,1
присно,1
сјурити,1
постриглти,1
претресати,1
рашчинити,1
годишње,1
наноћи,1
закинути,1
обасјавати,1
надисати,1
изрицати,1
удевати,1
извирати,1
недохватно,1
духовно,1
џилитнути,1
заједнички,1
калемити,1
подреживати,1
освећивати,1
изделити,1
порицати,1
одлучивати,1
разграничити,1
повиновати,1
генерацијски,1
заступати,1
оборити,1
светковати,1
обухватити,1
разрушити,1
нечујно,1
милити,1
обистињивати,1
задубити,1
протећи,1
венути,1
расањивати,1
искакати,1
храмати,1
жуљити,1
сунути,1
испразнити,1
покапати,1
прелијати,1
закопчати,1
лизнути,1
отпљунути,1
завити,1
штедети,1
исцепити,1
свесно,1
освајати,1
устребати,1
умарширати,1
најавити,1
одушевљено,1
вишеструко,1
калити,1
настанити,1
премерити,1
општити,1
службено,1
упола,1
разводити,1
ћутке,1
резати,1
свакад,1
потврдити,1
кума,1
засејати,1
оканути,1
запљуснути,1
разбацати,1
испржити,1
праћакати,1
црвљати,1
коврџати,1
попуштати,1
збудити,1
поправити,1
сврстати,1
шатро,1
отети,1
сабирати,1
непогрешиво,1
обнажити,1
водоравно1,1
позаборављати,1
допадати,1
потурати,1
другде,1
оштро,1
возити,1
звечати,1
прекрити,1
седосмити,1
секирати,1
скроз,1
међусобно,1
туговати,1
исплакати,1
весело,1
плодити,1
удадити,1
закључивати,1
дословно,1
кучнути,1
грдно,1
крајње,1
неувијено,1
примаћи,1
изракнути,1
размазати,1
учланити,1
записивати,1
однедавно,1
постићи,1
огладнети,1
други,1
збуњено,1
крпити,1
присилити,1
огрнути,1
послушати,1
изгладнети,1
загристи,1
писнути,1
уронити,1
промукло,1
скичати,1
слепити,1
разгрнути,1
рашчишћавати,1
забављати,1
разгртети,1
вршити,1
хонорисати,1
дистрибуирати,1
