infinitive_latin,frequency
ошишати,1
позаљубљивати,1
одсијавати,1
ондуласити,1
бледожуто,1
прислонити,1
напретек,1
руководити,1
изгристи,1
црпсти,1
натакати,1
привићи,1
пропевушити,1
осванути,1
осго,1
домашати,1
омогућавати,1
зазвечити,1
отежући,1
уливати,1
разбуктати,1
позавидети,1
тужно,1
слегати,1
прозвати,1
надвисивати,1
импресионирати,1
почесто,1
потмуло,1
кркљати,1
задубити,1
дошаптавати,1
венчавати,1
раскупушати,1
гроктати,1
џеџити,1
скитарати,1
зазвонити,1
расути,1
промитинговати,1
ледити,1
венчати,1
растресати,1
нашуширити,1
поумити,1
опстојати,1
гнусно,1
устремити,1
шмицати,1
устрчати,1
састругати,1
скотрљати,1
родати,1
стиснути,1
облизивати,1
увредљиво,1
нервирати,1
оригинално,1
отпремити,1
полагати,1
изгрејати,1
непосредно,1
уздуж,1
растеретити,1
дакати,1
заопуцати,1
посртати,1
убудуће,1
свесно,1
невољно,1
секати,1
симетрично,1
зашити,1
освестити,1
натентати,1
спискати,1
разашиљати,1
бучати,1
одречно,1
јекнути,1
немоћно,1
обамрлити,1
прсати,1
неуморно,1
заносно,1
спотакнути,1
кихнути,1
започети,1
преставијати,1
даклем,1
погребати,1
потонути,1
прегазити,1
постављати,1
вечеравати,1
прибојати,1
рукоположити,1
намотавати,1
накувати,1
пенити,1
распадати,1
преплавити,1
сравнити,1
накољати,1
букнути,1
покуцати,1
додај-дер,1
обојадисати,1
казивати,1
одасвуд,1
вејати,1
раскречити,1
дреждати,1
наљутити,1
Помози-дер,1
сможити,1
подрезивати,1
укриво,1
извољети,1
грдо,1
никуда,1
шпартати,1
невешто,1
поразмислити,1
оковати,1
виђати,1
зажмурити,1
запахнути,1
парати,1
преостати,1
побојавати,1
попадити,1
частити,1
срамежљиво,1
бестидно,1
бесомучно,1
живнути,1
заглушно,1
прихватати,1
тврдо,1
овладавати,1
шушкати,1
лизнути,1
крчити,1
завитлати,1
одужити,1
обрецнути,1
препоручивати,1
поливати,1
ишчилити,1
слепити,1
лаковати,1
одређивати,1
астролаб,1
хипнотисати,1
разабирати,1
вековати,1
смишљати,1
скрасити,1
витлати,1
глачати,1
незгодно,1
трзати,1
зарђати,1
ушепртљати,1
нањушити,1
мутити,1
откопчати,1
обути,1
споречкати,1
потицати,1
ишуњати,1
укебати,1
којешта,1
напаковати,1
растурати,1
крахирати,1
награбусити,1
енергично,1
разгласити,1
искашљати,1
узбуђено,1
блескати,1
дрхтурати,1
засигурно,1
спалити,1
набрајати,1
подсмешљиво,1
разрадити,1
мукнути,1
закркљати,1
напрескок,1
вредно,1
изостављати,1
гњурати,1
пренијети,1
исплести,1
изнурити,1
издирати,1
умазати,1
бости,1
