infinitive_latin,frequency
похитати,1
прегазити,1
прорећи,1
вејао,1
вијугати,1
зевнути,1
пешачити,1
улити,1
нипошто,1
прометнути,1
избледети,1
замесити,1
послушати,1
двоструко,1
умногостручити,1
скршити,1
мучно,1
расплодити,1
потуцати,1
ткати,1
крупно,1
прокрварити,1
углачати,1
лелујати,1
распустити,1
запишавати,1
мрцварити,1
наслућивати,1
пребети,1
раскошно,1
улучити,1
бесомучно,1
засушити,1
хукати,1
испрскати,1
унезверено,1
пртећи,1
исећи,1
кретошити,1
стропоштати,1
расушити,1
дрешати,1
пресећи,1
спати,1
размотати,1
разјапити,1
изрекосити,1
прибрати,1
уклесати,1
студирати,1
плећати,1
лакати,1
готовити,1
зготовити,1
умесити,1
справити,1
излетати,1
шмугнути,1
пролепшати,1
прохујати,1
точити,1
наспавати,1
ждерати,1
узидати,1
распознавати,1
подносити,1
сачекивати,1
гнушати,1
струјати,1
расањивати,1
рекламирати,1
отклањати,1
измирити,1
повољно,1
отребити,1
белити,1
шаренити,1
уронити,1
жалути,1
згранути,1
опремити,1
издвојити,1
опаметити,1
усредсредити,1
упирати,1
поганити,1
вајкати,1
недалеко,1
осумњичити,1
отцепити,1
привести,1
испљунути,1
неправилно,1
оваплотити,1
прерадити,1
тесати,1
провлачити,1
изгинути,1
замерити,1
вести,1
распасти,1
алепх,1
нагорити,1
надоље,1
произилазити,1
очувати,1
сукобити,1
побеђивати,1
подражавати,1
огорчити,1
предосећати,1
издејствовати,1
избећи,1
зажалити,1
венчати,1
севнути,1
одмаглити,1
одиста,1
женити,1
одувати,1
надвишавати,1
запевати,1
ушетати,1
нарезати,1
усудити,1
зачас,1
снажно,1
кривити,1
одмалена,1
синути,1
раширити,1
дружити,1
напред,1
поручивати,1
загорчати,1
даждети,1
преовладати,1
цензурисати,1
општеприхватити,1
развејати,1
клесати,1
стопити,1
научно,1
расветлити,1
обустављати,1
образложити,1
покрасти,1
холити,1
мимоилазити,1
хотимично,1
заносити,1
парати,1
савијати,1
остарети,1
остарјети,1
слабо,1
размрдати,1
верљив,1
јачати,1
умањити,1
одумирати,1
пихћи,1
увећати,1
свађати,1
промешати,1
продирати,1
распас,1
одузимати,1
оволико,1
отпочинути,1
изјашњавати,1
загристи,1
кхазарити,1
таман,1
кречити,1
развити,1
прекорети,1
сатно,1
измењати,1
страховати,1
остало,1
прибећи,1
отерати,1
предочити,1
каганово,1
празновати,1
жуден,1
повећати,1
обнародовати,1
јужно,1
однеговати,1
оздово,1
неминовно,1
поквасити,1
загазити,1
надохват,1
дочитавати,1
одлетати,1
употпунити,1
одморити,1
мрмљати,1
посетити,1
непобитно,1
усмерити,1
израчунавати,1
израђивати,1
полетети,1
преполутити,1
препречивати,1
крајње,1
грабити,1
преобраћати,1
кад,1
тарати,1
прочути,1
дозвољавати,1
похађати,1
жуђети,1
шиљати,1
обилато,1
штавише,1
покројити,1
повикати,1
кризмати,1
нагора,1
притегнути,1
степенасто,1
набирати,1
обрубљивати,1
одавати,1
расквасити,1
халапљиво,1
привати,1
напојити,1
снажити,1
ослабљивати,1
рашчути,1
устукнути,1
починити,1
ружити,1
злостављати,1
пучан,1
прерушити,1
обићи,1
осмудити,1
обесити,1
натакати,1
жуње,1
звучати,1
досетити,1
сносити,1
потплатити,1
огрешити,1
отешчати,1
изјаснити,1
забринути,1
рашанити,1
шуштати,1
препирати,1
појависати,1
дозвати,1
заплакати,1
примачити,1
прелетати,1
издужити,1
мазати,1
варжити,1
приносити,1
прибисати,1
издвајати,1
непријатељски,1
гребати,1
завадити,1
подупрети,1
оживљивати,1
суштински,1
дејствовати,1
ступати,1
означити,1
творити,1
зацрнити,1
потиснути,1
преврнушити,1
искусити,1
двоумити,1
запечатити,1
лињати,1
испрва,1
тржати,1
ћиопати,1
исповраћати,1
срестати,1
препоручивати,1
онамо,1
подмитити,1
помрачити,1
чврсто,1
прштати,1
урликати,1
кладити,1
симболизовати,1
огласити,1
угорчати,1
одјахати,1
катранисати,1
одобровољити,1
силно,1
свидјети,1
сјурити,1
улетесмити,1
затекосмити,1
хајати,1
посејећи,1
просушити,1
зашити,1
живнути,1
доживјети,1
проживети,1
проживјети,1
зазврјати,1
напињати,1
смести,1
прелистати,1
закратко,1
надоћи,1
смакати,1
притеснити,1
окруживати,1
попадати,1
девичански,1
пастити,1
укрцати,1
прегристи,1
некуд,1
онемети,1
презриво,1
којимно,1
одходити,1
доље,1
вампирати,1
шушкати,1
потајно,1
острићи,1
ништа,1
сишлати,1
уинети,1
одерати,1
справљати,1
ковитлати,1
млети,1
вртети,1
видно,1
отегнути,1
хитрити,1
пупити,1
пузати,1
мировати,1
избијати,1
распадати,1
назобати,1
извидати,1
вратисати,1
опростисати,1
шумити,1
мити,1
подмићивати,1
измењивати,1
инсистирати,1
пренијети,1
испословати,1
поскакати,1
гурнути,1
отпловити,1
прекоревати,1
дипломирати,1
пегавати,1
рогати,1
назначавати,1
мрсити,1
кљукати,1
опорављати,1
подгревати,1
плашити,1
нагињати,1
недолично,1
излизати,1
договорити,1
зажелети,1
зажељети,1
пиљити,1
галопирати,1
зурити,1
коракнути,1
потонути,1
испречити,1
одлетјети,1
упадати,1
заклањати,1
жао,1
мамурно,1
спремно,1
напето,1
свршавати,1
устребати,1
њушити,1
осматрати,1
хладно,1
нањушити,1
надирати,1
започети,1
увалити,1
прексиноћ,1
отворено,1
преклињати,1
примирити,1
итд,1
помена,1
систематски,1
претрести,1
откуцати,1
завидети,1
исцедити,1
коврџати,1
укрстити,1
храбро,1
доливати,1
збунити,1
одсести,1
ухранити,1
прекрасно,1
пошљунчати,1
левати,1
навлачити,1
слутити,1
ресити,1
стрмоглављивати,1
тамно,1
осетно,1
стиснути,1
премрети,1
откочити,1
цвокотати,1
сударати,1
прикрити,1
игде,1
увис,1
понирати,1
придруживати,1
разматрати,1
уочити,1
поразговарати,1
муњевито,1
одшкринути,1
потрчати,1
слетети,1
обојуд,1
даждати,1
кастрирати,1
развући,1
препричавати,1
лишавати,1
пуф,1
поправљати,1
уговорити,1
обручити,1
верно,1
присуствовати,1
зажмурити,1
грдити,1
непрестано,1
утажити,1
промакнути,1
потопити,1
непажљиво,1
насукати,1
пресрећати,1
горко,1
очистити,1
оглодати,1
испљувати,1
умастити,1
укаљати,1
намицати,1
дунушити,1
измешати,1
поклопити,1
преврнути,1
могадати,1
малко,1
шкљоцнусити,1
придавати,1
накисати,1
сочно,1
језгровито,1
оснаживати,1
презрети,1
додадати,1
развидети,1
осоколити,1
измишљати,1
скупо,1
цигло,1
заједрити,1
наручити,1
преписати,1
доделити,1
зарезивати,1
украшавати,1
живописати,1
отети,1
полагано,1
попуцати,1
смрзавати,1
заурлати,1
павити,1
шати,1
заледити,1
минушити,1
постадости,1
узести,1
стадосмити,1
усмрдети,1
димити,1
падосмити,1
одбрајати,1
ужурбано,1
свечано,1
сађости,1
нагазити,1
израстати,1
скочити,1
преотети,1
састајати,1
сузбити,1
рзати,1
исповедити,1
потрбушке,1
поредати,1
преселити,1
распоређивати,1
упамчити,1
приспести,1
једнодобно,1
задавати,1
набратити,1
оплакивати,1
широко,1
раскомадати,1
запљускивати,1
оћутао,1
оћутати,1
одмотавати,1
узбудити,1
обратисати,1
дремати,1
сређивати,1
жалетати,1
процветати,1
ногити,1
засити,1
множити,1
обути,1
расточити,1
распршити,1
тврдо,1
одзвањати,1
кретосмити,1
стигати,1
одвајати,1
другде,1
заказати,1
кир-Аврати,1
учестати,1
некажњено,1
приопштити,1
уздати,1
повијати,1
удаљишити,1
покупити,1
љуштити,1
приступити,1
змијасто,1
сливати,1
нагнути,1
кљунути,1
довикивати,1
удовољити,1
саопштити,1
пресликавати,1
удвојати,1
сипити,1
подсећати,1
угњетавати,1
раскорачити,1
довикнути,1
констатовати,1
пријавити,1
претопити,1
тобоже,1
новчано,1
адресовати,1
умрљати,1
потценити,1
преусмерити,1
претезати,1
претегнути,1
свршити,1
таложити,1
искупити,1
страћи,1
изгрдити,1
