infinitive_latin,frequency
buditi,3
pokretati,3
ukočiti,3
spaziti,3
počesiti,3
uplašeno,3
obuhvatiti,3
posavetovati,3
pomišljati,3
buniti,3
raniti,3
bojiti,3
raspaliti,3
pritrčati,3
pristajati,3
prošetati,3
zakačiti,3
odležati,3
petljati,3
trošiti,3
okruživati,3
promrmljati,3
načiniti,3
nahraniti,3
zatvarati,3
rađati,3
čuditi,3
roditi,3
jedanput,3
milovati,3
jedino,3
iskoristiti,3
okružiti,3
obuhvatati,3
opkolišiti,3
zasijati,3
ogledati,3
navaljivati,3
zadovoljiti,3
bušiti,3
otpustiti,3
prevesti,3
prigušiti,3
opomenuti,3
zadočnjavati,3
mrmljati,3
uđošiti,3
iseći,3
nagovarati,3
naniže,3
postepeno,3
projuriti,3
ocrtavati,3
ugledati,3
dopasti,3
šmugnuti,3
odvući,3
počešati,3
burno,3
neprijateljski,3
uvlačiti,3
nehotice,3
zamišljati,3
poštapati,3
komandovati,3
dotle,3
nabijati,3
pretvarati,3
bližiti,3
gristi,3
zadrhtati,3
podvući,3
zadočniti,3
čestitati,3
rastati,3
odmarati,3
odati,3
pretresati,3
ispustiti,3
napuštati,3
unapred,3
pretstaviti,3
razvijati,3
otkucati,3
nečujno,3
preleteti,3
ulitati,3
pripadati,3
nekad,3
obraditi,3
jednostavno,3
sprijateljiti,3
udavati,3
nisko,2
zabeležiti,2
ožalostiti,2
shvatati,2
raspasti,2
proveravati,2
trpeti,2
sjajno,2
postizati,2
imatati,2
opisati,2
obasipati,2
žmirkati,2
preživljavati,2
odgurnuti,2
penjati,2
dreknuti,2
napasti,2
energično,2
dirati,2
prilepiti,2
opsovati,2
leteti,2
izbiti,2
šapnuti,2
saslušati,2
izdaditi,2
službeno,2
pretrpati,2
prileći,2
ispružiti,2
puno,2
pogađati,2
nekuda,2
beležiti,2
zalupati,2
uzdahnuti,2
ironično,2
svamo,2
prikucati,2
utrošiti,2
zapevati,2
nastupiti,2
lepršati,2
nagurati,2
mehanički,2
tumarati,2
uplašiti,2
bežati,2
vladati,2
rizikovati,2
zaći,2
pojedinačno,2
predosećati,2
nevešto,2
tobože,2
tajno,2
resiti,2
preduhitriti,2
prenositi,2
uništavati,2
ovuda,2
zaviti,2
iznositi,2
potapšati,2
agitovati,2
izraziti,2
pregaziti,2
čudno,2
nazivati,2
zasedati,2
umakati,2
lebdeti,2
spretno,2
izviti,2
mlatiti,2
izveštavati,2
obasušiti,2
izmicati,2
dnevno,2
nepoverljivo,2
otsecati,2
valjda,2
rominjati,2
kliziti,2
zadati,2
ućutati,2
sipati,2
cediti,2
zagrejati,2
udarati,2
upozoriti,2
preteći,2
istrošiti,2
savetovati,2
otpasti,2
pogaziti,2
prineti,2
momčiti,2
upola,2
saosećajno,2
pomreti,2
izražavati,2
obeležiti,2
negodovati,2
propratiti,2
graditi,2
uspraviti,2
otisati,2
provući,2
ugušiti,2
zaklanjati,2
glatko,2
neuporedivo,2
useći,2
grmeti,2
izvaditi,2
razdati,2
izgladiti,2
kočiti,2
ložiti,2
zavejati,2
veliti,2
optuživati,2
saviti,2
dojahati,2
bolno,2
razletesti,2
vaditi,2
odmaći,2
usporavati,2
nemoguće,2
dobrovoljno,2
pobrkati,2
dolutovati,2
krasti,2
unositi,2
doduše,2
proseći,2
otkopčati,2
poklanjati,2
raznuti,2
zijati,2
svanuti,2
micati,2
opaliti,2
nežno,2
naknadno,2
sejati,2
napredovati,2
zavijati,2
upadati,2
naduti,2
kukati,2
otkazati,2
uzbuđeno,2
prinuditi,2
prevrtati,2
crveneti,2
suvo,2
začuđeno,2
buknuti,2
osvojiti,2
ispeći,2
izvanredno,2
obesiti,2
neodlučno,2
dotrčati,2
sahraniti,2
sporo,2
strpati,2
uverisati,2
razboleti,2
zakrčiti,2
šepuriti,2
odleteti,2
ojačati,2
potsetiti,2
umazati,2
izmenjati,2
pomoliti,2
groktati,2
zbaciti,2
razrokiti,2
proviriti,2
pojesti,2
brisati,2
jecati,2
prsnuti,2
zaglaviti,2
sroditi,2
lutati,2
iščupati,2
zagraditi,2
svršavati,2
popuniti,2
rasturiti,2
diviti,2
zvučati,2
narušiti,2
uveriti,2
ublažavati,2
iskrsnuti,2
prenoćiti,2
izdaleka,2
ublažiti,2
zaključiti,2
prijaviti,2
šeretski,2
čušiti,2
snishodljivo,2
natrljati,2
poređati,2
založiti,2
odazvati,2
zvoniti,2
promicati,2
nastaniti,2
trijumfalno,2
popustiti,2
dirnuti,2
zvanično,2
blistati,2
pomešati,2
beh,2
militi,2
nakupiti,2
proširiti,2
većinom,2
svejedno,2
odlično,2
potražiti,2
odatle,2
zahvaljivati,2
prihvatati,2
zavaliti,2
iskazati,2
svakodnevno,2
sistematski,2
sazivati,2
predlagati,2
trajati,2
upozoravati,2
udahnuti,2
zateći,2
nuditi,2
gnjaviti,2
izribati,2
sagorevati,2
preprečiti,2
preporučivati,2
zazvoniti,2
nadvičiti,2
elegantno,2
osvetljavati,2
njihati,2
izrastati,2
porasti,2
potsticati,2
opljačkati,2
uostalom,2
izmisliti,2
obrukati,2
skloniti,2
upravljati,2
pripremati,2
prikačiti,2
udvoje,2
sakrati,2
razilaziti,2
udaljavati,2
skrenuti,2
ulevo,2
paralelno,2
spajati,2
dahtati,2
tržati,2
nedostajati,2
ustremiti,2
zapušiti,2
pretstavljati,2
procediti,2
žariti,2
razlegati,2
potresti,2
izvestiti,2
doznati,2
razumevati,2
suprotno,2
nadaleko,2
zasvirati,2
protegnuti,2
izbijati,2
štrčati,2
obići,2
dodirivati,2
švrljati,2
pritom,2
isterati,2
dosadno,2
poterati,2
posrebriti,2
blještati,2
ubrzavati,2
pljuvati,2
buškati,2
opusteti,2
zavrteti,2
više,2
poćutati,2
zaostati,2
razbuditi,2
upućivati,2
zgrabiti,2
klati,2
zahvatiti,2
ljubazno,2
okružavati,2
pridržavati,2
potvrditi,2
predahnuti,2
zalupiti,2
napominjati,2
iznova,2
ponašati,2
okupljati,2
strašno,2
pregraditi,2
odozdo,2
poletesti,2
izmučiti,2
oduvek,2
namestiti,2
zadobiti,2
potpadati,2
doterati,2
proliti,2
umalo,2
stropoštati,2
lupiti,2
kategorički,2
praznično,2
dočekivati,2
užurbano,2
zvučiti,2
spasavati,2
hodati,2
vaspitavati,2
podeliti,2
uleteti,2
ustvari,2
pojačati,2
široko,2
negovati,2
zbližiti,2
pronaći,2
podvlačiti,2
požaliti,2
izložiti,2
srušiti,2
gorjeti,2
upropastiti,2
organizovati,2
vređati,2
iskovati,2
vaspitati,2
proricati,2
zameniti,2
izleteti,2
formalno,2
pokajati,2
primoravati,2
zaurlati,2
sedati,2
podignuti,2
skliznuti,2
zadesiti,2
rasmotriti,2
zastajati,2
zapamtiti,2
zapitati,2
izneveriti,2
napola,2
razumesti,2
dovoziti,2
zasad,2
iskreno,2
upamtiti,2
obuzimati,2
nabavljati,2
popiti,2
opravdati,2
ograničiti,2
kočoperiti,2
lagati,2
prisluškivati,2
osuđivati,2
zavirivati,2
prijatno,2
prestajati,2
proučavati,2
strpljivo,2
predviđati,2
goreti,2
vrtjeti,2
par,2
otpratiti,2
oženiti,2
prevrnuti,2
skupo,2
detaljno,2
saznaditi,2
pritiskivati,2
očinski,2
posvećivati,2
dosađivati,2
razvesti,2
sumnjati,2
užasno,2
postupiti,2
utroje,2
ubediti,2
životariti,2
odmileti,1
poučiti,1
udaljivati,1
propisno,1
razvaditi,1
usijati,1
pel,1
