infinitive_latin,frequency
ostavljati,27
patiti,27
valjda,27
izabrati,27
naglo,27
ponašati,27
steći,27
naljutiti,27
uzviknuti,27
braniti,27
развити,27
подносити,27
праштати,27
postavljati,27
izbiti,27
obesiti,27
propustiti,27
širiti,27
uzvikivati,27
svetlucati,27
privući,27
kratko,27
превести,26
испоставити,26
уписати,26
запевати,26
недавно,26
брисати,26
вирити,26
ловити,26
становати,26
одмицати,26
пунити,26
нестрпљиво,26
склонити,26
патити,26
хладно,26
кружити,26
претити,26
порасти,26
oprezno,26
hodati,26
gasiti,26
bežati,26
oženiti,26
uzdahnuti,26
skupljati,26
сједити,26
pojesti,26
умиривати,26
следити,26
šapnuti,26
odbaciti,26
uistinu,26
nigde,26
pokriti,26
izjaviti,26
zdravo,26
predstavljati,26
zaurlati,26
zameniti,26
упасти,25
трпети,25
помолити,25
пресећи,25
осмехнути,25
изражавати,25
износити,25
пењати,25
радосно,25
легнути,25
навалити,25
грчевито,25
шкрипати,25
престајати,25
селити,25
мало-помало,25
срећно,25
жао,25
обарати,25
додиривати,25
спречити,25
пливати,25
мицати,25
савршено,25
означавати,25
probijati,25
prijeći,25
šetati,25
goreti,25
urlati,25
odvajati,25
trljati,25
porazgovarati,25
sijati,25
otvoreno,25
donositi,25
zvučiti,25
teći,25
ućutati,25
споља,25
заповедити,25
смењивати,25
природно,25
стицати,25
odnosno,25
mešati,25
obaviti,25
drago,25
izuzetno,25
zavladati,25
zaprepastiti,25
подрхтавати,24
осванути,24
приказати,24
пробити,24
доводити,24
маштати,24
задовољити,24
допрети,24
покренути,24
завладати,24
обузети,24
углавном,24
узнемирити,24
лагати,24
трагати,24
задрхтати,24
утолико,24
пробијати,24
украсти,24
одмахивати,24
недостајати,24
радо,24
топити,24
удаљити,24
сванути,24
прати,24
заменити,24
зими,24
поштовати,24
савладати,24
pritisnuti,24
zaboravljati,24
desno,24
uveravati,24
pamtiti,24
unapred,24
oterati,24
opraštati,24
zatražiti,24
ćutjeti,24
nastupiti,24
poznati,24
podneti,24
неговати,24
увиђати,24
казнити,24
dovoljno,24
zadrhtati,24
zapisati,24
savetovati,24
nimalo,24
preseći,24
obradovati,24
progunđati,24
predavati,24
dograbiti,24
нимало,23
наслонити,23
одазвати,23
померити,23
предвидети,23
грејати,23
донекле,23
женити,23
допутовати,23
прогутати,23
пуно,23
поразговарати,23
вртети,23
отприлике,23
полетети,23
посетити,23
пристајати,23
благо,23
досад,23
запитати,23
дирати,23
допуштати,23
мировати,23
јавно,23
ратовати,23
присилити,23
сахрањивати,23
обећавати,23
померати,23
нешто,23
levo,23
popraviti,23
zamahnuti,23
boliti,23
dosađivati,23
javljati,23
uzalud,23
prosto,23
uživati,23
iskreno,23
dvaput,23
podnositi,23
davno,23
nervozno,23
pripadati,23
izjutra,23
duvati,23
izdržati,23
занети,23
оживети,23
дочекивати,23
овдје,23
напасти,23
гдје,23
малко,23
понајвише,23
искупити,23
отуда,23
наводити,23
delovati,23
tresti,23
opisati,23
ponuditi,23
ubijati,23
oštro,23
uporno,23
prevariti,23
učtivo,23
viriti,23
obrisati,23
odjeknuti,23
dobaciti,23
лизати,22
пропустити,22
клањати,22
покривати,22
марити,22
свиђати,22
запрепастити,22
наумити,22
изнутра,22
узвикнути,22
скакати,22
повратити,22
красти,22
предузети,22
прегледати,22
ослушкивати,22
чудно,22
сретати,22
препустити,22
излагати,22
ресити,22
одморити,22
погађати,22
снаћи,22
растати,22
ценити,22
подигнути,22
одвајати,22
navići,22
nekuda,22
noćas,22
osluškivati,22
provoditi,22
izražavati,22
proživeti,22
prodati,22
gaziti,22
dogovoriti,22
pretvarati,22
šaptati,22
проширити,22
зидати,22
погинути,22
страховито,22
умотати,22
успут,22
заправо,22
osuditi,22
umiriti,22
skrenuti,22
pripremati,22
zavući,22
zapaziti,22
umešati,22
zazvoniti,22
