base_verb,prefixed_verb,prefix,freq_base,freq_prefixed
postavljati,predpostavljati,pred,2722,23
postavljati,prepostavljati,pre,2722,2
tvrditi,utvrditi,u,2711,3144
tvrditi,potvrditi,po,2711,2573
smeti,osmeti,o,2671,2
desiti,podesiti,po,2651,1111
desiti,zadesiti,za,2651,209
desiti,udesiti,u,2651,3
dešavati,podešavati,po,2642,195
dešavati,izdešavati,iz,2642,11
dešavati,udešavati,u,2642,1
kretati,pokretati,po,2633,1321
kretati,okretati,o,2633,413
kretati,skretati,s,2633,315
kretati,zakretati,za,2633,13
spavati,prespavati,pre,2587,66
spavati,uspavati,u,2587,26
spavati,naspavati,na,2587,7
spavati,odspavati,od,2587,5
spavati,prispavati,pri,2587,1
čekati,dočekati,do,2581,467
čekati,pričekati,pri,2581,99
čekati,očekati,o,2581,4
čekati,načekati,na,2581,2
boriti,izboriti,iz,2565,605
boriti,oboriti,o,2565,222
boriti,naboriti,na,2565,3
boriti,odboriti,od,2565,1
boriti,razboriti,raz,2565,1
boriti,priboriti,pri,2565,1
koštati,okoštati,o,2522,3
finansirati,isfinansirati,is,2514,4
finansirati,predfinansirati,pred,2514,2
finansirati,izfinansirati,iz,2514,1
finansirati,dofinansirati,do,2514,1
krenuti,pokrenuti,po,2504,3923
krenuti,okrenuti,o,2504,576
krenuti,skrenuti,s,2504,565
krenuti,prekrenuti,pre,2504,1
krenuti,nakrenuti,na,2504,1
bistiti,izbistiti,iz,2501,1
graditi,izgraditi,iz,2459,2159
graditi,ugraditi,u,2459,365
graditi,nagraditi,na,2459,200
graditi,ograditi,o,2459,58
graditi,razgraditi,raz,2459,16
graditi,nadgraditi,nad,2459,16
graditi,dograditi,do,2459,15
graditi,pregraditi,pre,2459,5
graditi,zagraditi,za,2459,2
graditi,uzgraditi,uz,2459,1
graditi,sgraditi,s,2459,1
staviti,nastaviti,na,2455,8816
staviti,postaviti,po,2455,4483
staviti,ostaviti,o,2455,2785
staviti,dostaviti,do,2455,2642
staviti,prestaviti,pre,2455,8
staviti,ustaviti,u,2455,4
staviti,pristaviti,pri,2455,2
staviti,zastaviti,za,2455,1
boraviti,zaboraviti,za,2428,1616
izaći,proizaći,pro,2395,172
držati,održati,o,2343,6692
držati,podržati,po,2343,4053
držati,zadržati,za,2343,1614
držati,izdržati,iz,2343,357
držati,uzdržati,uz,2343,85
držati,pridržati,pri,2343,8
definisati,izdefinisati,iz,2322,1
definisati,predefinisati,pre,2322,1
poručiti,preporučiti,pre,2229,618
poručiti,isporučiti,is,2229,600
promovisati,ispromovisati,is,2191,5
poštovati,ispoštovati,is,2156,208
poštovati,izpoštovati,iz,2156,1
otvarati,pootvarati,po,2143,1
okupiti,zaokupiti,za,2134,33
pozvati,opozvati,o,2124,80
pozvati,upozvati,u,2124,1
birati,ubirati,u,2078,45
birati,prebirati,pre,2078,4
birati,pribirati,pri,2078,3
birati,nabirati,na,2078,1
funkcionisati,profunkcionisati,pro,2058,6
pitati,ispitati,is,2039,661
pitati,zapitati,za,2039,309
pitati,upitati,u,2039,225
pitati,raspitati,ras,2039,114
pitati,propitati,pro,2039,5
pitati,spitati,s,2039,1
izvoditi,proizvoditi,pro,1924,2618
izvoditi,prizvoditi,pr,1924,3
izvoditi,poizvoditi,po,1924,1
analizirati,izanalizirati,iz,1921,6
analizirati,proanalizirati,pro,1921,4
uvesti,zauvesti,za,1902,58
uvesti,razuvesti,raz,1902,2
uvesti,suvesti,s,1902,1
rešiti,razrešiti,raz,1894,135
rešiti,odrešiti,od,1894,2
praviti,napraviti,na,1888,6250
praviti,popraviti,po,1888,663
praviti,ispraviti,is,1888,464
praviti,prepraviti,pre,1888,26
praviti,raspraviti,ras,1888,17
praviti,upraviti,u,1888,5
praviti,pripraviti,pri,1888,4
praviti,opraviti,o,1888,4
praviti,spraviti,s,1888,1
praviti,propraviti,pro,1888,1
odrediti,predodrediti,pred,1881,3
provesti,sprovesti,s,1875,2664
prodavati,preprodavati,pre,1871,8
prodavati,rasprodavati,ras,1871,3
garantovati,zagarantovati,za,1866,20
deliti,podeliti,po,1860,1607
deliti,dodeliti,do,1860,732
deliti,razdeliti,raz,1860,9
deliti,udeliti,u,1860,4
deliti,izdeliti,iz,1860,1
vraćati,odvraćati,od,1858,24
vraćati,povraćati,po,1858,22
vraćati,svraćati,s,1858,22
vraćati,uzvraćati,uz,1858,17
vraćati,navraćati,na,1858,7
platiti,isplatiti,is,1820,565
platiti,uplatiti,u,1820,490
platiti,naplatiti,na,1820,241
platiti,otplatiti,ot,1820,37
platiti,doplatiti,do,1820,15
platiti,preplatiti,pre,1820,2
poslovati,isposlovati,is,1817,13
viditi,uviditi,u,1808,223
viditi,predviditi,pred,1808,150
viditi,sviditi,s,1808,19
viditi,zaviditi,za,1808,13
viditi,previditi,pre,1808,11
viditi,izviditi,iz,1808,3
formirati,rasformirati,ras,1776,8
važiti,uvažiti,u,1728,137
važiti,odvažiti,od,1728,36
preći,upreći,u,1686,4
preći,spreći,s,1686,1
putovati,otputovati,ot,1661,225
putovati,doputovati,do,1661,114
putovati,proputovati,pro,1661,25
putovati,odputovati,od,1661,2
reagovati,odreagovati,od,1629,65
zvati,pozvati,po,1620,2124
zvati,nazvati,na,1620,747
zvati,prozvati,pro,1620,53
zvati,prizvati,pri,1620,18
zvati,dozvati,do,1620,4
podeliti,raspodeliti,ras,1607,27
poticati,spoticati,s,1583,2
dodavati,pridodavati,pri,1582,20
dodavati,nadodavati,na,1582,1
uzeti,preuzeti,pre,1580,3743
uzeti,preduzeti,pred,1580,1768
uzeti,zauzeti,za,1580,728
uzeti,oduzeti,od,1580,362
uzeti,poduzeti,pod,1580,203
uzeti,izuzeti,iz,1580,100
uzeti,obuzeti,ob,1580,35
uzeti,pouzeti,po,1580,22
uzeti,pruzeti,pr,1580,4
slediti,uslediti,u,1576,1270
štititi,zaštititi,za,1576,1093
slediti,proslediti,pro,1576,247
slediti,naslediti,na,1576,201
javljati,pojavljati,po,1573,2
javljati,objavljati,ob,1573,2
javljati,odjavljati,od,1573,1
truditi,potruditi,po,1551,457
pokrivati,prepokrivati,pre,1516,2
primati,poprimati,po,1500,82
primati,zaprimati,za,1500,4
primati,doprimati,do,1500,2
ogledati,poogledati,po,1465,1
stavljati,predstavljati,pred,1464,19274
stavljati,nastavljati,na,1464,2730
stavljati,postavljati,po,1464,2722
stavljati,ostavljati,o,1464,1131
stavljati,dostavljati,do,1464,822
stavljati,prestavljati,pre,1464,33
stavljati,ustavljati,u,1464,1
vidjeti,uvidjeti,u,1463,44
vidjeti,predvidjeti,pred,1463,40
vidjeti,svidjeti,s,1463,39
vidjeti,previdjeti,pre,1463,4
vidjeti,zavidjeti,za,1463,1
rasti,odrasti,od,1453,1420
rasti,porasti,po,1453,1021
rasti,prerasti,pre,1453,411
rasti,izrasti,iz,1453,201
rasti,narasti,na,1453,139
rasti,orasti,o,1453,62
rasti,obrasti,ob,1453,60
rasti,zarasti,za,1453,46
rasti,dorasti,do,1453,24
rasti,uzrasti,uz,1453,17
rasti,srasti,s,1453,16
rasti,urasti,u,1453,14
rasti,prirasti,pri,1453,8
rasti,nadrasti,nad,1453,4
određivati,predodređivati,pred,1449,3
učiti,naučiti,na,1447,2926
učiti,obučiti,ob,1447,216
učiti,proučiti,pro,1447,146
učiti,poučiti,po,1447,17
učiti,izučiti,iz,1447,13
učiti,odučiti,od,1447,6
učiti,sučiti,s,1447,2
učiti,oučiti,o,1447,1
učiti,pručiti,pr,1447,1
obići,zaobići,za,1434,224
obići,probići,pr,1434,1
kontrolisati,iskontrolisati,is,1424,23
kontrolisati,prekontrolisati,pre,1424,12
slušati,poslušati,po,1414,194
slušati,odslušati,od,1414,30
slušati,preslušati,pre,1414,19
slušati,naslušati,na,1414,6
uzimati,zauzimati,za,1407,1226
uzimati,preuzimati,pre,1407,1036
uzimati,preduzimati,pred,1407,677
uzimati,oduzimati,od,1407,262
uzimati,poduzimati,pod,1407,46
uzimati,izuzimati,iz,1407,32
uzimati,obuzimati,ob,1407,17
okupljati,zaokupljati,za,1404,53
izlaziti,proizlaziti,pro,1382,253
izlaziti,izizlaziti,iz,1382,1
izlaziti,naizlaziti,na,1382,1
plaćati,zaplaćati,za,1372,10
plaćati,rasplaćati,ras,1372,6
plaćati,naplaćati,na,1372,2
plaćati,preplaćati,pre,1372,1
plaćati,isplaćati,is,1372,1
težiti,stežiti,s,1329,16
težiti,protežiti,pro,1329,1
težiti,istežiti,is,1329,1
stizati,postizati,po,1326,1374
stizati,dostizati,do,1326,390
stizati,pristizati,pri,1326,143
stizati,prestizati,pre,1326,4
stizati,podstizati,pod,1326,1
brinuti,pobrinuti,po,1313,161
brinuti,zabrinuti,za,1313,29
rešavati,razrešavati,raz,1270,66
svedočiti,posvedočiti,po,1241,49
svedočiti,osvedočiti,o,1241,2
izvesti,proizvesti,pro,1229,825
pozdraviti,otpozdraviti,ot,1216,3
javiti,objaviti,ob,1210,4772
javiti,izjaviti,iz,1210,4724
javiti,prijaviti,pri,1210,4301
javiti,pojaviti,po,1210,2631
javiti,najaviti,na,1210,2068
sticati,podsticati,pod,1210,1477
javiti,odjaviti,od,1210,181
javiti,dojaviti,do,1210,9
javiti,projaviti,pro,1210,4
sticati,dosticati,do,1210,3
sticati,posticati,po,1210,1
naglašavati,prenaglašavati,pre,1205,2
stupiti,pristupiti,pri,1203,2098
stupiti,nastupiti,na,1203,862
stupiti,postupiti,po,1203,383
stupiti,ustupiti,u,1203,172
stupiti,odstupiti,od,1203,89
stupiti,zastupiti,za,1203,2
stupiti,prestupiti,pre,1203,2
uređivati,preuređivati,pre,1202,8
provoditi,sprovoditi,s,1192,5193
provoditi,isprovoditi,is,1192,1
predati,raspredati,ras,1186,4
predati,ispredati,is,1186,4
predati,spredati,s,1186,3
predati,upredati,u,1186,2
otkrivati,razotkrivati,raz,1164,97
napredovati,uznapredovati,uz,1155,42
napredovati,unapredovati,u,1155,1
prodati,rasprodati,ras,1147,21
prodati,preprodati,pre,1147,9
ostavljati,izostavljati,iz,1131,25
ležati,podležati,pod,1126,162
ležati,preležati,pre,1126,29
ležati,odležati,od,1126,22
ležati,naležati,na,1126,9
ležati,sležati,s,1126,3
ležati,zaležati,za,1126,1
stati,postati,po,1097,13214
stati,ostati,o,1097,5843
stati,nastati,na,1097,4301
stati,prestati,pre,1097,1510
stati,pristati,pri,1097,431
stati,ustati,u,1097,226
stati,zastati,za,1097,127
stati,podstati,pod,1097,2
stati,prostati,pro,1097,2
stati,predstati,pred,1097,1
kupovati,pokupovati,po,1086,8
gubiti,izgubiti,iz,1073,2596
gubiti,pogubiti,po,1073,38
gubiti,zagubiti,za,1073,14
gubiti,uzgubiti,uz,1073,1
hvati,pohvati,po,1060,410
hvati,zahvati,za,1060,86
čitati,pročitati,pro,1039,2028
čitati,učitati,u,1039,101
čitati,očitati,o,1039,31
čitati,pričitati,pri,1039,5
čitati,načitati,na,1039,2
čitati,isčitati,is,1039,1
buditi,probuditi,pro,1034,470
buditi,pobuditi,po,1034,56
buditi,razbuditi,raz,1034,12
buditi,ubuditi,u,1034,1
složiti,posložiti,po,1029,10
složiti,presložiti,pre,1029,7
složiti,usložiti,u,1029,2
širiti,proširiti,pro,1007,1697
širiti,priširiti,pri,1007,2
umreti,izumreti,iz,1001,36
umreti,odumreti,od,1001,11
povesti,ispovesti,is,968,47
povesti,zapovesti,za,968,15
povesti,spovesti,s,968,6
povesti,propovesti,pro,968,1
povesti,pripovesti,pri,968,1
voziti,izvoziti,iz,966,260
voziti,prevoziti,pre,966,215
voziti,uvoziti,u,966,121
voziti,dovoziti,do,966,37
