base_verb,prefixed_verb,prefix,freq_base,freq_prefixed
miriti,primiriti,pri,831828,91
trnuti,pretrnuti,pre,12637,78
menjati,izmenjati,iz,4862,79
derati,proderati,pro,59542,78
motriti,razmotriti,raz,5460,3759
vršiti,navršiti,na,2349156,192
jariti,razjariti,raz,517,79
vijati,privijati,pri,14971536,81
nositi,nadnositi,nad,1655661172,81
rušiti,obrušiti,ob,1023177,95
metati,nadmetati,nad,20146041,201
seliti,doseliti,do,347232,162
obilaziti,zaobilaziti,za,825,170
šiti,sašiti,sa,123353,86
viti,odviti,od,35592657,101
upirati,podupirati,pod,5673,119
piti,pripiti,pri,1910831,79
kloniti,prikloniti,pri,215627,117
ložiti,založiti,za,5735396,248
lepiti,prilepiti,pri,2126274,79
klanjati,uklanjati,u,52770,713
letati,preletati,pre,1244160,87
nositi,raznositi,raz,1655661172,96
besneti,razbesneti,raz,91,91
jaditi,dojaditi,do,8,76
skočiti,uskočiti,u,16642685,137
niknuti,proniknuti,pro,135,80
režati,zarežati,za,56,75
lomiti,prelomiti,pre,2196951,132
vladati,nadvladati,nad,967601,127
uzdavati,obuzdavati,ob,6318,81
sijati,zasijati,za,10311,121
stupati,ustupati,u,708458,142
vapiti,zavapiti,za,73,81
voleti,privoleti,pri,640279,84
viknuti,podviknuti,pod,6975523,74
slagati,naslagati,na,1909,79
mutiti,zamutiti,za,3884,77
moliti,promoliti,pro,8981495,74
drmati,uzdrmati,uz,11202,146
buditi,razbuditi,raz,135719,86
letiti,naletiti,na,10111740,90
štedeti,uštedeti,u,1841,372
čistiti,pročistiti,pro,9972,101
tresti,protresti,pro,508,78
liti,preliti,pre,9612318,158
svirati,odsvirati,od,221833,127
grabiti,dograbiti,do,624056,75
trčati,pretrčati,pre,10343264,83
maknuti,zamaknuti,za,7634952,70
krotiti,ukrotiti,u,30,96
rešiti,razrešiti,raz,53627,231
tvoriti,pritvoriti,pri,11551,77
izlaziti,proizlaziti,pro,76983,360
turiti,proturiti,pro,482335,73
ljutiti,razljutiti,raz,17533,77
voliti,zavoliti,za,3665,113
vitlati,zavitlati,za,3895,69
pipati,napipati,na,146,80
paziti,pripaziti,pri,36771,108
vrteti,uvrteti,u,82592,68
čuti,načuti,na,81225799,79
ostajati,zaostajati,za,544918,313
liti,naliti,na,9612318,77
dremati,zadremati,za,132,69
leteti,uleteti,u,39021143,97
vezati,zavezati,za,18747896,76
jahati,projahati,pro,9547251,68
saditi,zasaditi,za,135640,158
ganjati,proganjati,pro,19,122
biti,sabiti,sa,33353523123,72
koriti,prekoriti,pre,2625,72
kratiti,prekratiti,pre,819,81
letiti,uletiti,u,10111740,81
upreti,podupreti,pod,5257,97
saditi,usaditi,u,135640,97
meriti,izmeriti,iz,5674417,262
rugati,narugati,na,168,72
jačati,nadjačati,nad,804,96
ljuljati,zaljuljati,za,8410,72
maknuti,uzmaknuti,uz,7634952,65
graditi,ugraditi,u,10163116,483
blistati,zablistati,za,361,106
trošiti,utrošiti,u,1462,144
hteti,prohteti,pro,191433,64
sezati,dosezati,do,67,78
raditi,obraditi,ob,266867860,492
legati,podlegati,pod,6977,87
letiti,odletiti,od,10111740,71
letati,izletati,iz,1244160,81
lagati,zalagati,za,24037854,1268
šarati,prošarati,pro,94,67
kašljati,zakašljati,za,4100,63
ostaviti,izostaviti,iz,7399,158
mučiti,izmučiti,iz,41760,62
rušiti,prerušiti,pre,1023177,63
poloviti,prepoloviti,pre,9,129
juriti,projuriti,pro,2292507,68
siktati,prosiktati,pro,43,61
spravljati,uspravljati,u,53,65
kršiti,prekršiti,pre,748,454
mirisati,namirisati,na,13388,70
čuljiti,načuljiti,na,8,61
škoditi,naškoditi,na,128,138
leteti,preleteti,pre,39021143,73
sedeti,presedeti,pre,2913,60
turiti,preturiti,pre,482335,62
lomiti,prolomiti,pro,2196951,63
lutati,odlutati,od,19124,80
deliti,razdeliti,raz,949260,69
trnuti,utrnuti,u,12637,65
plesti,saplesti,sa,223,62
vrtiti,zavrtiti,za,445,68
grebati,izgrebati,iz,3656,66
spavati,odspavati,od,9672805,65
pajati,napajati,na,224,184
bežati,razbežati,raz,1265,70
