base_verb,prefixed_verb,prefix,freq_base,freq_prefixed
trčati,pretrčati,pre,62059685,94
maknuti,zamaknuti,za,61079617,70
krotiti,ukrotiti,u,32,120
rešiti,razrešiti,raz,109148,366
tvoriti,pritvoriti,pri,34696,84
izlaziti,proizlaziti,pro,155348,613
turiti,proturiti,pro,2894013,75
ljutiti,razljutiti,raz,35173,82
voliti,zavoliti,za,4268,150
vitlati,zavitlati,za,7795,69
pipati,napipati,na,152,89
paziti,pripaziti,pri,73776,146
vrteti,uvrteti,u,247840,68
čuti,načuti,na,487358185,87
ostajati,zaostajati,za,1638254,530
liti,naliti,na,96123194,85
dremati,zadremati,za,136,70
leteti,uleteti,u,429232591,125
vezati,zavezati,za,131235457,84
jahati,projahati,pro,66830774,69
saditi,zasaditi,za,678282,235
ganjati,proganjati,pro,23,172
biti,sabiti,sa,366890161089,76
koriti,prekoriti,pre,5260,76
kratiti,prekratiti,pre,1659,93
letiti,uletiti,u,70782322,93
upreti,podupreti,pod,10516,127
saditi,usaditi,u,678282,123
meriti,izmeriti,iz,45396285,437
rugati,narugati,na,178,78
jačati,nadjačati,nad,1321,123
ljuljati,zaljuljati,za,16836,78
maknuti,uzmaknuti,uz,61079617,65
graditi,ugraditi,u,71144271,848
blistati,zablistati,za,381,142
trošiti,utrošiti,u,2377,210
hteti,prohteti,pro,306979,64
sezati,dosezati,do,68,89
raditi,obraditi,ob,2134972268,863
legati,podlegati,pod,20980,108
letiti,odletiti,od,70782322,78
letati,izletati,iz,14929920,97
lagati,zalagati,za,192302938,2327
šarati,prošarati,pro,98,71
kašljati,zakašljati,za,8201,64
ostaviti,izostaviti,iz,10184,244
mučiti,izmučiti,iz,83837,62
rušiti,prerušiti,pre,5116083,64
poloviti,prepoloviti,pre,9,189
juriti,projuriti,pro,11462642,74
siktati,prosiktati,pro,43,61
spravljati,uspravljati,u,71,68
kršiti,prekršiti,pre,1322,800
mirisati,namirisati,na,26908,77
čuljiti,načuljiti,na,8,62
škoditi,naškoditi,na,162,201
leteti,preleteti,pre,429232591,86
sedeti,presedeti,pre,3289,60
