base_verb,prefixed_verb,prefix,freq_base,freq_prefixed
klanjati,zaklanjati,za,649,184
nositi,zanositi,za,57916,184
kloniti,nakloniti,na,344,181
dužiti,zadužiti,za,170,181
zvati,sazvati,sa,24025,180
mešati,izmešati,iz,2200,179
ustajati,odustajati,od,1412,179
stavljati,sastavljati,sa,5825,179
seći,odseći,od,1970,178
baviti,zabaviti,za,7505,177
trčati,pritrčati,pri,7978,177
govoriti,nagovoriti,na,139978,177
maknuti,promaknuti,pro,1864,176
boleti,razboleti,raz,1895,176
seliti,naseliti,na,550,176
lagati,nalagati,na,5866,174
skratiti,uskratiti,u,137,173
obići,zaobići,za,980,173
kovati,prikovati,pri,344,172
moći,domoći,do,110401,172
uzrokovati,prouzrokovati,pro,127,172
voditi,odvoditi,od,56924,170
valiti,zavaliti,za,261,170
pisati,pripisati,pri,26386,170
učiti,proučiti,pro,8449,169
vraćati,odvraćati,od,9115,166
zvati,dozvati,do,24025,166
skakati,preskakati,pre,2042,166
gledati,nadgledati,nad,135464,165
trebati,zatrebati,za,18569,165
vesti,privesti,pri,539,164
terati,doterati,do,4451,163
lagati,odlagati,od,5866,163
kazati,zakazati,za,101685,162
živiti,doživiti,do,8292,162
ljubiti,priljubiti,pri,5033,162
pevati,zapevati,za,2532,162
stupiti,ustupiti,u,2866,160
maknuti,umaknuti,u,1864,159
kopati,zakopati,za,1526,159
puštati,upuštati,u,4759,159
vući,provući,pro,14834,158
trpeti,pretrpeti,pre,275,158
plašiti,preplašiti,pre,4443,158
loviti,uloviti,u,251,157
pisati,prepisati,pre,26386,157
valiti,navaliti,na,261,156
viti,izviti,iz,2431,156
davati,udavati,u,22346,154
graditi,nagraditi,na,4169,154
klanjati,uklanjati,u,649,154
kačiti,zakačiti,za,139,153
dobiti,zadobiti,za,12439,153
baciti,zabaciti,za,20423,153
diviti,zadiviti,za,422,153
stizati,pristizati,pri,3348,152
jesti,ujesti,u,4264,152
crtati,nacrtati,na,433,152
kucati,zakucati,za,1323,152
davati,zadavati,za,22346,151
boleti,zaboleti,za,1895,150
poznavati,upoznavati,u,5674,149
leteti,naleteti,na,2665,149
lepiti,zalepiti,za,884,149
roniti,uroniti,u,169,148
ostati,izostati,iz,35199,147
stavljati,dostavljati,do,5825,146
pasti,prepasti,pre,19608,145
igrati,zaigrati,za,20305,145
vijati,izvijati,iz,722,144
lutati,zalutati,za,1175,144
lupiti,zalupiti,za,124,144
hoditi,uhoditi,u,328,144
bledeti,izbledeti,iz,459,143
vijati,zavijati,za,722,143
spavati,uspavati,u,15366,143
daviti,udaviti,u,873,142
lečiti,izlečiti,iz,603,141
baviti,pribaviti,pri,7505,140
vući,razvući,raz,14834,140
tovariti,natovariti,na,239,140
viditi,uviditi,u,25581,140
baviti,izbaviti,iz,7505,140
topiti,utopiti,u,663,140
biti,nabiti,na,2256517,139
mašiti,promašiti,pro,861,138
manjiti,umanjiti,u,232,137
voleti,zavoleti,za,7590,135
ticati,zaticati,za,10978,135
računati,izračunati,iz,2707,135
jahati,uzjahati,uz,3976,135
uzeti,izuzeti,iz,24680,134
svući,presvući,pre,237,134
udarati,zaudarati,za,4106,134
čuti,pročuti,pro,62563,133
kopati,ukopati,u,1526,133
skočiti,odskočiti,od,6922,133
činiti,pričiniti,pri,44291,132
vući,dovući,do,14834,132
gaziti,pregaziti,pre,1793,132
tražiti,pretražiti,pre,13066,132
dražiti,razdražiti,raz,167,131
boriti,izboriti,iz,1362,131
teći,uteći,u,5048,131
bivati,dobivati,do,3674,130
imati,nadimati,nad,130463,130
dubiti,udubiti,u,126,130
ćutati,prećutati,pre,5553,130
trpati,zatrpati,za,305,130
družiti,udružiti,u,455,130
trljati,protrljati,pro,476,129
strašiti,prestrašiti,pre,145,129
viriti,zaviriti,za,1811,127
živiti,preživiti,pre,8292,126
goreti,izgoreti,iz,4409,125
ostati,zaostati,za,35199,125
udarati,odudarati,od,4106,125
padati,zapadati,za,18264,124
gostiti,ugostiti,u,234,124
biti,zabiti,za,2256517,122
platiti,naplatiti,na,3717,122
krstiti,ukrstiti,u,472,122
kopati,dokopati,do,1526,122
rušiti,narušiti,na,1627,122
valiti,izvaliti,iz,261,122
raditi,obraditi,ob,64503,121
pustiti,zapustiti,za,16513,121
vesti,razvesti,raz,539,120
mrsiti,zamrsiti,za,197,120
staviti,ustaviti,u,15573,120
drhtati,uzdrhtati,uz,1966,119
metati,razmetati,raz,1376,119
zvati,prizvati,pri,24025,119
graditi,ugraditi,u,4169,118
pušiti,zapušiti,za,955,118
putovati,doputovati,do,3580,117
značiti,naznačiti,na,4781,116
zvati,prozvati,pro,24025,116
kasniti,zakasniti,za,191,116
terati,preterati,pre,4451,115
vratiti,navratiti,na,23788,114
pominjati,napominjati,na,836,114
važiti,odvažiti,od,438,114
gomilati,nagomilati,na,131,113
pretiti,zapretiti,za,2022,113
micati,uzmicati,uz,3097,112
štedeti,uštedeti,u,110,111
manuti,obmanuti,ob,133,111
meriti,zameriti,za,1361,111
bacati,razbacati,raz,2352,110
viti,priviti,pri,2431,109
birati,prebirati,pre,3615,109
gađati,nagađati,na,954,109
kršiti,prekršiti,pre,174,108
varati,zavarati,za,1026,108
liti,uliti,u,961,108
hraniti,nahraniti,na,1653,108
vući,podvući,pod,14834,107
izlaziti,proizlaziti,pro,4542,107
misliti,promisliti,pro,79097,107
seliti,useliti,u,550,106
govoriti,ugovoriti,u,139978,106
drmati,prodrmati,pro,138,105
sipati,prosipati,pro,794,105
praviti,upraviti,u,7387,104
držati,pridržati,pri,30029,104
letiti,izletiti,iz,4208,104
vezati,privezati,pri,7803,104
pratiti,propratiti,pro,6306,104
prljati,uprljati,u,122,102
miriti,izmiriti,iz,1330,102
seliti,odseliti,od,550,102
