base_verb,prefixed_verb,prefix,cos_global_own_fasttext,cos_prefix_own_fasttext,cos_global_own_word2vec_lemmas,cos_prefix_own_word2vec_lemmas,cos_global_own_fasttext_lemmas,cos_prefix_own_fasttext_lemmas,word2vec_minus_fasttext_global_cos,word2vec_minus_fasttext_prefix_cos,fasttext_lemmas_minus_fasttext_global_cos,fasttext_lemmas_minus_fasttext_prefix_cos,fasttext_lemmas_minus_word2vec_lemmas_global_cos,fasttext_lemmas_minus_word2vec_lemmas_prefix_cos
ostajati,zaostajati,za,0.878275990486145,0.931637167930603,0.9954587817192078,0.9978725910186768,0.9926332235336304,0.9891627430915833,0.11718279123306274,0.06623542308807373,0.11435723304748535,0.057525575160980225,-0.0028255581855773926,-0.008709847927093506
voleti,privoleti,pri,0.8918949961662292,0.9369950890541076,0.9619746804237366,0.9816089868545532,0.9936452507972716,0.9870677590370178,0.07007968425750732,0.04461389780044567,0.10175025463104237,0.05007266998291027,0.031670570373535045,0.0054587721824646
pratiti,propratiti,pro,0.8779532313346863,0.9215883612632751,0.9829859733581544,0.983277440071106,0.9924942851066588,0.9909510016441344,0.10503274202346813,0.06168907880783081,0.11454105377197255,0.06936264038085926,0.009508311748504417,0.007673561573028453
terati,naterati,na,0.8929319977760315,0.858909547328949,0.957771062850952,0.9614436626434326,0.9925746321678162,0.9922388792037964,0.06483906507492054,0.10253411531448364,0.09964263439178467,0.1333293318748474,0.034803569316864125,0.03079521656036377
terati,proterati,pro,0.8751614093780518,0.907312035560608,0.9665387272834778,0.9786675572395324,0.9863467812538148,0.9943633675575256,0.09137731790542603,0.07135552167892434,0.11118537187576305,0.08705133199691761,0.019808053970337025,0.015695810317993275
terati,doterati,do,0.9389668703079224,0.9337864518165588,0.99203759431839,0.9976141452789308,0.9930173754692078,0.9923346042633056,0.05307072401046764,0.06382769346237194,0.0540505051612854,0.058548152446746715,0.00097978115081776,-0.005279541015625222
viknuti,doviknuti,do,0.9656425714492798,0.9633320569992064,0.9905133247375488,0.9756290912628174,0.9959814548492432,0.9855923652648926,0.024870753288269043,0.01229703426361095,0.03033888339996338,0.022260308265686146,0.005468130111694336,0.009963274002075195
viknuti,naviknuti,na,0.9238492250442504,0.8829547166824341,0.9970956444740297,0.9975370168685912,0.993771195411682,0.9900196194648744,0.07324641942977927,0.11458230018615712,0.06992197036743164,0.1070649027824403,-0.003324449062347634,-0.007517397403716819
viknuti,priviknuti,pri,0.9586370587348938,0.9689570069313048,0.9885990619659424,0.9880939722061156,0.993984878063202,0.9849066138267516,0.029962003231048584,0.01913696527481079,0.035347819328308216,0.015949606895446777,0.0053858160972596325,-0.0031873583793640137
viknuti,uzviknuti,uz,0.9584915041923524,0.920558750629425,0.9822231531143188,0.988848865032196,0.987965762615204,0.9769076704978944,0.02373164892196644,0.068290114402771,0.029474258422851562,0.05634891986846935,0.005742609500885121,-0.011941194534301647
piti,upiti,u,0.9122655987739564,0.9389677047729492,0.9598454236984252,0.9734562635421752,0.9953973889350892,0.9924579858779908,0.04757982492446877,0.03448855876922596,0.08313179016113281,0.053490281105041615,0.03555196523666404,0.01900172233581565
vraćati,odvraćati,od,0.9139088988304138,0.9587129950523376,0.9939388632774352,0.995126724243164,0.9904858469963074,0.9813668131828308,0.08002996444702137,0.036413729190826305,0.07657694816589355,0.022653818130493164,-0.0034530162811278187,-0.013759911060333141
vraćati,uzvraćati,uz,0.9411218762397766,0.9777215719223022,0.9724337458610536,0.9797685742378236,0.9909048080444336,0.9803305864334106,0.031311869621276966,0.0020470023155213513,0.04978293180465698,0.0026090145111083984,0.018471062183380016,0.0005620121955870472
terati,preterati,pre,0.874176025390625,0.9116692543029784,0.9907316565513612,0.9962331652641296,0.9881651401519777,0.9902819991111756,0.1165556311607362,0.08456391096115123,0.11398911476135265,0.07861274480819724,-0.002566516399383545,-0.0059511661529539905
terati,saterati,sa,0.9200062155723572,0.8654669523239136,0.997479259967804,0.9911452531814576,0.9911402463912964,0.9901779294013976,0.07747304439544678,0.12567830085754406,0.07113403081893921,0.12471097707748402,-0.006339013576507568,-0.0009673237800600365
voleti,izvoleti,iz,0.8471764922142029,0.8016727566719055,0.911072850227356,0.903190016746521,0.969310462474823,0.9541858434677124,0.06389635801315308,0.10151726007461548,0.12213397026062012,0.15251308679580688,0.05823761224746704,0.050995826721191406
piti,napiti,na,0.9361853003501892,0.9528851509094238,0.9957844614982604,0.9937863349914552,0.992721438407898,0.9954280853271484,0.05959916114807118,0.04090118408203136,0.05653613805770874,0.04254293441772461,-0.003063023090362438,0.0016417503356932484
gurati,dogurati,do,0.9241414666175842,0.9447397589683532,0.9824740290641784,0.9671660661697388,0.9884145259857178,0.995616853237152,0.05833256244659413,0.02242630720138561,0.06427305936813354,0.05087709426879883,0.005940496921539418,0.02845078706741322
gurati,progurati,pro,0.9385152459144592,0.947579264640808,0.9945535063743592,0.9960142970085144,0.9898996949195862,0.9977235794067384,0.05603826045990001,0.04843503236770641,0.05138444900512695,0.0501443147659304,-0.00465381145477306,0.001709282398223988
gurati,ugurati,u,0.9608626961708068,0.964141309261322,0.993119776248932,0.9943608641624452,0.9924030303955078,0.9960610866546632,0.03225708007812522,0.030219554901123158,0.03154033422470104,0.031919777393341175,-0.0007167458534241833,0.0017002224922180176
gurati,izgurati,iz,0.9606196284294128,0.965507984161377,0.997112274169922,0.9973369836807252,0.9951257705688475,0.9975371360778807,0.036492645740509144,0.031828999519348256,0.0345061421394347,0.032029151916503795,-0.001986503601074441,0.00020015239715553967
piti,pripiti,pri,0.8706666827201843,0.946216881275177,0.9693499803543092,0.9684515595436096,0.9712587594985962,0.9978891611099244,0.09868329763412487,0.022234678268432617,0.10059207677841187,0.051672279834747425,0.0019087791442869984,0.02943760156631481
smatrati,osmatrati,o,0.836249053478241,0.9131150245666504,0.9646856784820556,0.9813289642333984,0.9716470241546632,0.985379695892334,0.1284366250038146,0.06821393966674805,0.13539797067642223,0.0722646713256836,0.006961345672607644,0.004050731658935547
smatrati,posmatrati,po,0.8455363512039185,0.7986485958099365,0.7699427008628845,0.7400210499763489,0.9439002871513368,0.9429523944854736,-0.07559365034103394,-0.058627545833587646,0.09836393594741832,0.1443037986755371,0.17395758628845226,0.20293134450912476
čitati,pročitati,pro,0.8357985615730286,0.8162584900856018,0.934280514717102,0.9145663976669312,0.9891496896743774,0.9828657507896424,0.09848195314407349,0.09830790758132935,0.15335112810134888,0.16660726070404064,0.05486917495727539,0.06829935312271129
puštati,dopuštati,do,0.8780542612075806,0.955150067806244,0.9267252683639526,0.9510237574577332,0.9887232184410096,0.9932917356491088,0.04867100715637207,-0.004126310348510853,0.11066895723342907,0.03814166784286477,0.061997950077056996,0.04226797819137562
puštati,napuštati,na,0.8715169429779053,0.9365553259849548,0.9214566946029664,0.9333860278129578,0.991661250591278,0.9905193448066713,0.049939751625061146,-0.0031692981719970703,0.12014430761337269,0.05396401882171642,0.07020455598831155,0.05713331699371349
puštati,prepuštati,pre,0.8445751070976257,0.8583307266235352,0.9925724864006042,0.995240330696106,0.991871416568756,0.9951267838478088,0.14799737930297852,0.1369096040725708,0.14729630947113026,0.13679605722427368,-0.0007010698318482556,-0.00011354684829711914
puštati,propuštati,pro,0.8786971569061279,0.9378919005393982,0.9880948662757874,0.9887051582336426,0.9906513690948486,0.9934911727905272,0.10939770936965942,0.050813257694244385,0.1119542121887207,0.05559927225112904,0.0025565028190612793,0.004786014556884655
puštati,upuštati,u,0.9257408976554872,0.9207532405853271,0.9795648455619812,0.9724414944648744,0.9943588376045228,0.9943878650665284,0.05382394790649403,0.05168825387954723,0.06861793994903564,0.07363462448120128,0.014793992042541615,0.021946370601654053
letiti,uletiti,u,0.962861955165863,0.9619667530059814,0.9956930875778198,0.9954063296318054,0.9965207576751708,0.994446098804474,0.03283113241195679,0.033439576625823975,0.03365880250930775,0.03247934579849254,0.0008276700973509632,-0.000960230827331432
letiti,izletiti,iz,0.908717691898346,0.9395838379859924,0.998071789741516,0.9970902800559998,0.9934383034706116,0.9885414838790894,0.08935409784317005,0.057506442070007324,0.08472061157226562,0.048957645893096924,-0.00463348627090443,-0.0085487961769104
leteti,naleteti,na,0.9526086449623108,0.9511486887931824,0.986376702785492,0.971111536026001,0.9947710037231444,0.9798700213432312,0.03376805782318126,0.019962847232818604,0.04216235876083363,0.028721332550048828,0.008394300937652366,0.008758485317230225
leteti,preleteti,pre,0.9441381096839904,0.8714786171913147,0.991380512714386,0.9815018773078918,0.9868492484092712,0.9848697781562804,0.04724240303039562,0.11002326011657715,0.04271113872528087,0.11339116096496571,-0.004531264305114746,0.003367900848388561
leteti,uleteti,u,0.9649847745895386,0.9645143747329712,0.9133567214012146,0.9351686239242554,0.9849082827568054,0.9826868176460266,-0.051628053188323975,-0.02934575080871582,0.019923508167266846,0.01817244291305542,0.07155156135559082,0.04751819372177124
leteti,doleteti,do,0.9557949304580688,0.9581514596939088,0.9946436882019044,0.9758809208869934,0.9902219772338868,0.9654261469841005,0.03884875774383556,0.017729461193084606,0.03442704677581798,0.00727468729019165,-0.004421710968017578,-0.010454773902892955
leteti,proleteti,pro,0.8955398201942444,0.9503591060638428,0.9955649375915528,0.9929288029670716,0.9873928427696228,0.9750542044639589,0.10002511739730846,0.04256969690322887,0.09185302257537842,0.024695098400116078,-0.008172094821930043,-0.017874598503112793
leteti,izleteti,iz,0.8756629228591919,0.9055131673812866,0.9518935084342957,0.9474644660949708,0.9844872951507568,0.9686388969421388,0.07623058557510376,0.04195129871368419,0.10882437229156494,0.06312572956085216,0.03259378671646118,0.02117443084716797
leteti,odleteti,od,0.9601054191589355,0.9666718244552612,0.965416431427002,0.9554716348648072,0.9943214654922484,0.9874500036239624,0.005311012268066406,-0.01120018959045399,0.03421604633331288,0.020778179168701172,0.02890503406524647,0.03197836875915516
leteti,razleteti,raz,0.9332126379013062,0.9620474576950072,0.9987772703170776,0.998444139957428,0.988776445388794,0.9863308668136596,0.06556463241577148,0.036396682262420765,0.05556380748748779,0.024283409118652344,-0.010000824928283691,-0.012113273143768422
leteti,uzleteti,uz,0.9160715341567992,0.8351297974586487,0.9895825386047364,0.9770470261573792,0.9892678260803224,0.9434198141098022,0.07351100444793723,0.14191722869873047,0.07319629192352317,0.10829001665115356,-0.0003147125244140625,-0.033627212047576904
živjeti,doživjeti,do,0.9097667336463928,0.9512407183647156,0.994074821472168,0.997031033039093,0.987463355064392,0.9806888103485109,0.08430808782577515,0.04579031467437744,0.07769662141799916,0.029448091983795277,-0.00661146640777599,-0.016342222690582164
računati,izračunati,iz,0.7909637689590454,0.7277471423149109,0.992813229560852,0.99072265625,0.9971924424171448,0.9915071129798888,0.20184946060180664,0.2629755139350891,0.20622867345809937,0.2637599706649779,0.004379212856292725,0.000784456729888805
deliti,dodeliti,do,0.795569896697998,0.8973568677902222,0.9915963411331176,0.9919461011886596,0.9931996464729308,0.9823999404907228,0.19602644443511952,0.09458923339843739,0.19762974977493275,0.0850430727005006,0.0016033053398132324,-0.00954616069793679
deliti,razdeliti,raz,0.8679079413414001,0.9371084570884703,0.9957184195518494,0.997753381729126,0.9826650619506836,0.9917389750480652,0.12781047821044922,0.06064492464065563,0.11475712060928345,0.05463051795959484,-0.013053357601165771,-0.006014406681060791
voziti,dovoziti,do,0.9266127943992616,0.8839587569236755,0.9685028791427612,0.9629060626029968,0.997066617012024,0.9960962533950806,0.041890084743499645,0.07894730567932129,0.07045382261276245,0.11213749647140503,0.028563737869262806,0.03319019079208374
voziti,izvoziti,iz,0.8455538153648376,0.8998926281929016,0.9781054854393004,0.9873126149177552,0.9890453219413756,0.9917725324630736,0.13255167007446278,0.08741998672485363,0.14349150657653797,0.09187990427017201,0.010939836502075195,0.0044599175453183815
voziti,prevoziti,pre,0.8669400811195374,0.767070472240448,0.9926990866661072,0.9952454566955566,0.9906094074249268,0.996837317943573,0.12575900554656982,0.22817498445510864,0.1236693263053894,0.229766845703125,-0.00208967924118042,0.0015918612480163574
jahati,odjahati,od,0.9472646117210388,0.9636265635490416,0.9904873967170716,0.9815667867660522,0.993957817554474,0.9842262268066406,0.043222784996032826,0.01794022321701061,0.04669320583343517,0.020599663257598988,0.0034704208374023438,0.002659440040588379
jahati,projahati,pro,0.9526057839393616,0.9653555154800416,0.9917990565299988,0.9913065433502196,0.9892994165420532,0.9911879897117616,0.03919327259063721,0.025951027870178,0.03669363260269165,0.02583247423171997,-0.0024996399879455566,-0.00011855363845802991
jahati,uzjahati,uz,0.9635903835296632,0.9716643691062928,0.9968559145927428,0.9885963201522828,0.9924586415290833,0.9782394170761108,0.03326553106307961,0.01693195104598999,0.028868257999420055,0.006575047969818004,-0.004397273063659557,-0.010356903076171986
pričati,prepričati,pre,0.9081268906593324,0.8330239057540894,0.970159113407135,0.9932597875595092,0.9930002093315125,0.9895133972167968,0.06203222274780262,0.1602358818054198,0.08487331867218006,0.1564894914627074,0.02284109592437744,-0.0037463903427124023
računati,obračunati,ob,0.8559188842773438,0.8845772743225098,0.9987942576408386,0.9902328848838806,0.9939517974853516,0.9874988794326782,0.14287537336349487,0.10565561056137085,0.1380329132080078,0.10292160511016846,-0.0048424601554870605,-0.0027340054512023926
stupiti,nastupiti,na,0.8604718446731567,0.9616403579711914,0.9322233200073242,0.9334923028945924,0.9952878952026368,0.993452250957489,0.07175147533416748,-0.02814805507659901,0.1348160505294801,0.03181189298629761,0.06306457519531261,0.05995994806289662
stupiti,pristupiti,pri,0.8183826208114624,0.8937765955924988,0.9898623824119568,0.9869792461395264,0.9866111874580384,0.9885379672050476,0.17147976160049438,0.09320265054702759,0.16822856664657604,0.09476137161254883,-0.003251194953918346,0.0015587210655212402
stupiti,ustupiti,u,0.8913048505783081,0.9200045466423036,0.9734358191490172,0.9777806997299194,0.99200439453125,0.9954408407211304,0.08213096857070912,0.057776153087615856,0.1006995439529419,0.0754362940788268,0.018568575382232777,0.017660140991210938
viti,razviti,raz,0.8130637407302856,0.9316189885139464,0.9709357023239136,0.9739481806755066,0.9663244485855104,0.9870434999465942,0.15787196159362793,0.04232919216156017,0.15326070785522472,0.055424511432647816,-0.004611253738403209,0.013095319271087646
viti,priviti,pri,0.8769340515136719,0.9656779170036316,0.9916163682937622,0.9887293577194214,0.9869594573974608,0.99349844455719,0.11468231678009033,0.023051440715789795,0.11002540588378895,0.02782052755355846,-0.0046569108963013806,0.004769086837768666
viti,uviti,u,0.9723281860351562,0.9815186858177184,0.9900227189064026,0.9897521138191224,0.993840515613556,0.994665503501892,0.017694532871246338,0.00823342800140403,0.02151232957839977,0.013146817684173584,0.0038177967071534313,0.004913389682769553
viti,zaviti,za,0.957483410835266,0.9659082889556884,0.9773345589637756,0.9791077971458436,0.9926332831382751,0.9823499917984008,0.019851148128509633,0.013199508190155251,0.035149872303009144,0.016441702842712402,0.015298724174499512,0.003242194652557151
viti,previti,pre,0.944473922252655,0.9639813899993896,0.9884796142578124,0.983483910560608,0.98138689994812,0.993930995464325,0.04400569200515736,0.019502520561218373,0.03691297769546498,0.029949605464935303,-0.007092714309692383,0.01044708490371693
viti,saviti,sa,0.9293618202209472,0.9249311685562134,0.9368606805801392,0.9281877279281616,0.988413155078888,0.976149320602417,0.0074988603591920056,0.003256559371948242,0.059051334857940896,0.05121815204620361,0.05155247449874889,0.04796159267425537
činiti,počiniti,po,0.864963948726654,0.9330008029937744,0.9649518728256226,0.968877375125885,0.995837926864624,0.9949505925178528,0.0999879240989685,0.035876572132110596,0.13087397813796997,0.06194978952407837,0.030886054039001465,0.026073217391967773
služiti,uslužiti,u,0.9030295014381408,0.9162267446517944,0.996367335319519,0.9967000484466552,0.9889197945594788,0.9920628666877748,0.09333783388137828,0.08047330379486073,0.085890293121338,0.07583612203598034,-0.007447540760040283,-0.004637181758880393
ljubiti,zaljubiti,za,0.9143760800361632,0.89886474609375,0.989778220653534,0.9901350140571594,0.9935606718063354,0.9947296380996704,0.07540214061737083,0.09127026796340942,0.07918459177017223,0.09586489200592041,0.0037824511528014026,0.004594624042510986
ljubiti,priljubiti,pri,0.9629904627799988,0.9493777751922609,0.938846230506897,0.9357227087020874,0.9913981556892396,0.9888930916786194,-0.024144232273101807,-0.01365506649017345,0.028407692909240834,0.03951531648635853,0.05255192518234264,0.05317038297653198
micati,izmicati,iz,0.9500694274902344,0.9464849829673768,0.997451901435852,0.9973459839820862,0.9981797337532043,0.995899498462677,0.047382473945617676,0.05086100101470936,0.04811030626296997,0.04941451549530018,0.0007278323173522949,-0.0014464855194091797
micati,odmicati,od,0.9415953755378724,0.9600905179977416,0.9601930975914,0.957261860370636,0.9953140616416932,0.9902915954589844,0.01859772205352761,-0.002828657627105602,0.0537186861038208,0.030201077461242787,0.03512096405029319,0.03302973508834839
micati,primicati,pri,0.9232924580574036,0.9489039778709412,0.986787736415863,0.9779463410377502,0.987892210483551,0.9963009357452391,0.06349527835845947,0.029042363166809082,0.06459975242614746,0.047396957874297985,0.0011044740676879883,0.018354594707488903
micati,promicati,pro,0.8633356094360352,0.8758469223976135,0.8704402446746826,0.8751345276832581,0.9798192977905272,0.9809060096740724,0.007104635238647461,-0.0007123947143554688,0.11648368835449208,0.10505908727645885,0.10937905311584462,0.10577148199081432
micati,uzmicati,uz,0.9534350037574768,0.9594008326530457,0.9954482913017272,0.9949661493301392,0.996154248714447,0.9941691160202026,0.04201328754425038,0.035565316677093506,0.042719244956970215,0.03476828336715698,0.0007059574127198376,-0.0007970333099365234
goniti,progoniti,pro,0.906729221343994,0.9343083500862122,0.9949235320091248,0.9890933632850648,0.990715742111206,0.994114875793457,0.08819431066513073,0.05478501319885265,0.08398652076721203,0.05980652570724487,-0.004207789897918701,0.005021512508392223
goniti,nagoniti,na,0.9424205422401428,0.9596095085144044,0.9762362837791444,0.9814698100090028,0.9959770441055298,0.9930003881454468,0.033815741539001576,0.02186030149459839,0.05355650186538696,0.03339087963104237,0.019740760326385387,0.01153057813644398
dodati,pridodati,pri,0.881097674369812,0.9335104823112488,0.9658295512199402,0.9779786467552184,0.9951188564300536,0.9965914487838744,0.08473187685012817,0.044468164443969616,0.11402118206024159,0.06308096647262562,0.029289305210113414,0.018612802028656006
sećati,prisećati,pri,0.9270787239074708,0.8739091753959656,0.99605131149292,0.9913724064826964,0.9934110641479492,0.9920328855514526,0.06897258758544922,0.11746323108673085,0.0663323402404784,0.11812371015548706,-0.002640247344970814,0.0006604790687562145
značiti,naznačiti,na,0.8183223009109497,0.8944297432899475,0.9620386362075806,0.9704414010047911,0.9964792132377625,0.99424946308136,0.14371633529663086,0.07601165771484364,0.17815691232681274,0.09981971979141246,0.034440577030181885,0.023808062076568826
sećati,podsećati,pod,0.9095401763916016,0.9375227093696594,0.9673241376876832,0.9855089783668518,0.9873771667480468,0.9892223477363586,0.057783961296081654,0.04798626899719238,0.0778369903564452,0.05169963836669922,0.020053029060363547,0.003713369369506836
vladati,zavladati,za,0.9458153247833252,0.9387076497077942,0.9585423469543456,0.9644505381584167,0.975721001625061,0.9894150495529176,0.012727022171020397,0.02574288845062256,0.02990567684173584,0.0507073998451234,0.017178654670715443,0.024964511394500843
nuditi,prinuditi,pri,0.8843205571174622,0.9222024083137512,0.9837673902511596,0.9782387614250184,0.985323429107666,0.9887546300888062,0.0994468331336974,0.0560363531112672,0.10100287199020386,0.06655222177505493,0.0015560388565064587,0.01051586866378773
stupiti,odstupiti,od,0.8667649626731873,0.9070587754249572,0.9926887154579164,0.9867589473724364,0.9931967258453368,0.9883840680122375,0.12592375278472911,0.07970017194747925,0.12643176317214955,0.08132529258728038,0.0005080103874204323,0.0016251206398011364
roditi,izroditi,iz,0.951888144016266,0.9735319018363952,0.9878608584403992,0.9914294481277466,0.9958133697509766,0.992694854736328,0.03597271442413319,0.01789754629135143,0.04392522573471058,0.01916295289993286,0.007952511310577393,0.001265406608581432
roditi,uroditi,u,0.9359219670295716,0.9603527784347534,0.9942654371261596,0.9893106818199158,0.994435966014862,0.995900809764862,0.05834347009658791,0.028957903385162354,0.058513998985290305,0.03554803133010853,0.00017052888870239258,0.006590127944946178
deliti,udeliti,u,0.8674696087837219,0.843345046043396,0.9828065037727356,0.972495138645172,0.9893147945404052,0.9934056997299194,0.11533689498901367,0.129150092601776,0.12184518575668324,0.15006065368652344,0.006508290767669567,0.020910561084747425
voditi,svoditi,s,0.9557488560676576,0.9218952059745787,0.9928646087646484,0.9958547949790956,0.98699289560318,0.9838657975196838,0.037115752696990856,0.07395958900451682,0.03124403953552246,0.06197059154510509,-0.005871713161468395,-0.011988997459411732
ličiti,priličiti,pri,0.9199894070625304,0.9292194247245787,0.9969807863235474,0.995411455631256,0.9901731610298156,0.995063543319702,0.07699137926101696,0.06619203090667725,0.07018375396728516,0.06584411859512329,-0.0068076252937318005,-0.0003479123115539551
stizati,dostizati,do,0.8603091239929199,0.9173122048377992,0.9968755841255188,0.9949404001235962,0.9905374646186828,0.9933875203132628,0.13656646013259888,0.07762819528579701,0.13022834062576283,0.07607531547546365,-0.0063381195068360485,-0.001552879810333363
stizati,pristizati,pri,0.8875738382339478,0.922896146774292,0.9971782565116882,0.9980989098548888,0.9875630140304564,0.9978100061416626,0.10960441827774048,0.07520276308059681,0.09998917579650868,0.0749138593673706,-0.0096152424812318,-0.00028890371322620734
stizati,prestizati,pre,0.9285365343093872,0.919240653514862,0.9971535205841064,0.9971321821212769,0.9941733479499816,0.9935044050216676,0.06861698627471924,0.0778915286064149,0.06563681364059437,0.07426375150680564,-0.002980172634124867,-0.003627777099609264
meriti,izmeriti,iz,0.9223867654800416,0.9154129028320312,0.9916244745254515,0.992525041103363,0.9954237937927246,0.9955956935882568,0.06923770904540993,0.07711213827133179,0.073037028312683,0.08018279075622559,0.0037993192672730602,0.003070652484893799
meriti,zameriti,za,0.9281932711601256,0.9554524421691896,0.9955570101737976,0.9908999800682068,0.9976966977119446,0.9974018931388856,0.06736373901367199,0.03544753789901722,0.06950342655181896,0.041949450969696045,0.0021396875381469727,0.006501913070678822
juriti,dojuriti,do,0.9621791243553162,0.9366574883461,0.9841580986976624,0.9684704542160034,0.9955241084098816,0.9808249473571776,0.02197897434234619,0.03181296586990345,0.03334498405456543,0.04416745901107766,0.011366009712219238,0.012354493141174205
juriti,odjuriti,od,0.971685826778412,0.9626814723014832,0.9963369965553284,0.9902616143226624,0.9958797097206116,0.985338807106018,0.024651169776916393,0.0275801420211792,0.024193882942199596,0.0226573348045348,-0.0004572868347167969,-0.004922807216644398
juriti,projuriti,pro,0.9569777250289916,0.9552821516990662,0.9776386618614196,0.973072588443756,0.9892151951789856,0.989097535610199,0.02066093683242798,0.01779043674468983,0.03223747014999401,0.03381538391113281,0.011576533317566029,0.016024947166442982
dati,nadati,na,0.9297049045562744,0.9263955354690552,0.9056040644645692,0.8959946036338806,0.9838520288467408,0.9818612337112428,-0.02410084009170521,-0.03040093183517456,0.05414712429046642,0.05546569824218761,0.07824796438217163,0.08586663007736217
dati,odati,o,0.9143207669258118,0.9513646364212036,0.9914129972457886,0.972048282623291,0.993135392665863,0.9845149517059326,0.0770922303199768,0.020683646202087402,0.07881462574005127,0.033150315284729004,0.0017223954200744629,0.012466669082641602
dati,podati,po,0.8693405389785767,0.9212092161178588,0.997968852519989,0.9973954558372498,0.995118260383606,0.9966005086898804,0.12862831354141235,0.07618623971939098,0.1257777214050293,0.0753912925720216,-0.0028505921363830566,-0.0007949471473693848
desiti,zadesiti,za,0.8784850239753723,0.8646559119224548,0.9886292219161988,0.9768009185791016,0.992866039276123,0.9935389757156372,0.11014419794082653,0.11214500665664673,0.11438101530075073,0.12888306379318237,0.004236817359924205,0.016738057136535645
putovati,doputovati,do,0.926215887069702,0.9464232921600342,0.9335485100746156,0.9397153258323668,0.9857780933380128,0.976138472557068,0.007332623004913552,-0.006707966327667347,0.05956220626831077,0.029715180397033802,0.05222958326339722,0.03642314672470115
putovati,proputovati,pro,0.9257540106773376,0.8347381949424744,0.9677351117134094,0.9798672199249268,0.9952566623687744,0.9805562496185304,0.04198110103607178,0.1451290249824524,0.06950265169143677,0.14581805467605602,0.02752155065536499,0.0006890296936036266
stizati,sustizati,su,0.9408056139945984,,0.9851304292678832,,0.9930666089057922,,0.0443248152732848,,0.05226099491119385,,0.007936179637909047,
žeti,prožeti,pro,0.8068714141845703,0.8951327204704285,0.993285059928894,0.9932730793952942,0.9851663708686828,0.9924449324607848,0.18641364574432373,0.09814035892486572,0.17829495668411244,0.09731221199035633,-0.008118689060211293,-0.0008281469345093884
žeti,sažeti,sa,0.7201816439628601,0.8786757588386536,0.985386848449707,0.98549485206604,0.9926936030387878,0.9821375608444214,0.2652052044868469,0.10681909322738647,0.27251195907592773,0.10346180200576782,0.0073067545890808105,-0.0033572912216186523
počinjati,započinjati,za,0.883396565914154,0.9089744687080384,0.9928324222564696,0.9957656264305116,0.9955155849456788,0.9942367672920228,0.10943585634231556,0.08679115772247314,0.11211901903152477,0.08526229858398438,0.0026831626892092064,-0.0015288591384887695
vratiti,povratiti,po,0.9329437017440796,0.8765234351158142,0.980469524860382,0.9755194783210754,0.9943392276763916,0.9880181550979614,0.04752582311630238,0.09899604320526123,0.06139552593231201,0.11149471998214722,0.013869702816009633,0.012498676776885986
vratiti,svratiti,s,0.9081608057022096,0.9471532702445984,0.9676578044891356,0.9695321917533876,0.9874433279037476,0.9782546162605286,0.05949699878692605,0.022378921508789174,0.07928252220153797,0.031101346015930176,0.019785523414611927,0.008722424507141002
meriti,odmeriti,od,0.8759139180183411,0.9362739324569702,0.9819192290306092,0.9763264060020448,0.9943817853927612,0.9840250611305236,0.10600531101226818,0.040052473545074574,0.11846786737442017,0.047751128673553356,0.012462556362151989,0.007698655128478782
platiti,naplatiti,na,0.9398839473724364,0.954977810382843,0.9935512542724608,0.9943922162055968,0.9967145323753356,0.9943522810935974,0.053667306900024414,0.039414405822753795,0.05683058500289917,0.039374470710754395,0.003163278102874756,-3.9935111999400696e-05
desiti,udesiti,u,0.939597189426422,0.9525979161262512,0.9647637009620668,0.983318328857422,0.9960785508155824,0.9955328106880188,0.025166511535644753,0.030720412731170765,0.05648136138916038,0.04293489456176758,0.031314849853515625,0.012214481830596813
platiti,uplatiti,u,0.9181855916976928,0.9561456441879272,0.9828421473503112,0.974173903465271,0.9937421083450316,0.9932904839515686,0.06465655565261841,0.01802825927734375,0.07555651664733887,0.03714483976364136,0.010899960994720459,0.019116580486297607
vladati,nadvladati,nad,0.939285933971405,,0.9979559779167176,,0.9920032620429992,,0.05867004394531261,,0.05271732807159413,,-0.005952715873718484,
vladati,savladati,sa,0.8147357702255249,0.8996673226356506,0.9327651262283324,0.9141829013824464,0.9822300672531128,0.9793984293937684,0.1180293560028075,0.014515578746795765,0.1674942970275879,0.07973110675811779,0.049464941024780384,0.06521552801132202
ćutati,prećutati,pre,0.941243588924408,0.9552823901176452,0.9889107942581176,0.9904005527496338,0.9865291714668274,0.9948940873146056,0.047667205333709606,0.035118162631988636,0.045285582542419434,0.03961169719696045,-0.002381622791290172,0.004493534564971813
udarati,zaudarati,za,0.974610149860382,0.9669776558876038,0.9801589250564576,0.9852580428123474,0.9976881742477416,0.9977958798408508,0.0055487751960756615,0.018280386924743652,0.02307802438735962,0.03081822395324707,0.017529249191283958,0.012537837028503418
ćutati,ućutati,u,0.9818982481956482,0.9817833304405212,0.9920367002487184,0.9915141463279724,0.9962420463562012,0.9972506761550904,0.01013845205307018,0.009730815887451172,0.014343798160552979,0.015467345714569203,0.004205346107482799,0.005736529827118031
ćutati,zaćutati,za,0.9834311008453368,0.9668058156967164,0.9917840361595154,0.9865283966064452,0.997352123260498,0.9953219294548036,0.008352935314178578,0.019722580909728782,0.013921022415161244,0.028516113758087158,0.005568087100982666,0.008793532848358376
