verb,dim_001,dim_002,dim_003,dim_004,dim_005,dim_006,dim_007,dim_008,dim_009,dim_010,dim_011,dim_012,dim_013,dim_014,dim_015,dim_016,dim_017,dim_018,dim_019,dim_020,dim_021,dim_022,dim_023,dim_024,dim_025,dim_026,dim_027,dim_028,dim_029,dim_030,dim_031,dim_032,dim_033,dim_034,dim_035,dim_036,dim_037,dim_038,dim_039,dim_040,dim_041,dim_042,dim_043,dim_044,dim_045,dim_046,dim_047,dim_048,dim_049,dim_050
sreti,0.07064174,0.7734498,-0.003423306,-0.0010073632,-0.000654408,-0.0006259294,-0.0019504648,0.00013568036,0.003603587,-0.004131688,-0.00026244603,-0.0015551152,-0.055402413,0.06661142,-0.013506341,0.19599669,0.51719344,-0.17768873,0.14015163,-0.14231464,-0.0322083,-0.031100528,0.06286649,-0.026877986,0.0022109002,0.02383215,-0.048638765,0.0007177436,-0.0050189756,0.011722286,-0.02678355,0.008678991,0.025463961,-0.0014105664,-0.009829716,-0.005295262,0.00035136964,-0.014367101,0.000121674595,0.0009828175,-0.003069401,0.00092646095,-0.009344625,-0.0003872179,0.00024397533,-0.0005759411,-0.001160473,-0.00051775645,-0.0005082206,-0.004137428
srušiti,0.70093304,-0.06020672,0.047804326,-0.053325657,0.017752076,0.048735965,0.046259232,-0.022041908,0.090894885,-0.07602416,-0.050123353,0.17723624,-0.41613218,-0.4321263,-0.27810678,-0.0045249136,-0.012120616,0.019814782,0.055408746,-0.013001762,-0.0022981744,-0.01720682,-0.0003701206,0.043057255,-0.00313341,-0.0015005416,0.0018902547,-0.02563398,-0.015597358,0.0017928372,-0.003503025,0.005419574,-0.004023897,0.0014831302,0.0033326505,-0.0011700294,-0.01710778,0.0004260493,0.0012884202,-0.019829644,-0.0072547477,-0.034464605,0.0074591255,0.010689981,-0.001956871,-0.016293595,0.005826899,0.00529505,-0.0048482367,-0.0038511085
stajati,0.08893715,0.98785794,-0.0065973415,-0.0027306974,-0.0027808864,6.824161e-05,-0.002792413,0.0012553422,-0.0018462421,0.003955795,-0.0025214497,0.003402455,-0.029006364,0.033114754,-0.0031712851,0.02729541,0.035141077,0.05707695,-0.012943127,0.02694675,-0.0040565715,0.02648923,0.061398648,-0.014668299,0.002716285,0.008948721,0.033300277,0.0021713292,-0.007633192,0.014445986,-0.02916446,0.01854244,0.018870275,0.0061528166,-0.008712838,-0.00034268262,-0.0010930366,0.010471759,-0.0042172954,0.007179411,-0.0010202063,0.0010513864,-0.0037337136,-0.00024914026,0.0002459844,0.00066392956,0.0024358828,-0.0015161826,0.0010530504,-0.0008007361
stanoviti,0.05501821,0.61770844,-0.0058520157,-0.0049215485,-0.0026339784,0.0022819466,-0.0016334739,4.4164368e-05,0.0055534397,0.006849893,0.00326101,0.021772193,-0.26269987,0.26278707,0.014217627,-0.6806009,0.016866608,-0.07061606,0.0424203,-0.000647611,0.0052250004,0.010169185,0.034188215,-0.008367011,0.001919621,0.01999251,-0.05403201,-0.00085052423,-0.00088301697,0.008439751,-0.024371246,0.009860842,0.017604833,0.003202582,-0.012849259,-0.0019369428,-0.00011348577,-0.015769193,-0.0018431598,0.0024992682,-0.00019605526,0.0015477983,0.00049202703,-0.00027912916,0.0001524241,0.0003742085,-0.0022405856,0.00066335633,-0.0008828476,0.0013161039
starati,0.07278907,0.81416094,-0.007877558,-0.0022961108,-0.0033972033,0.0010604511,-0.002437176,0.00056309626,0.0011266372,0.013600355,-0.0015788588,0.0044875517,-0.06401546,0.080912985,-0.007191526,0.11223355,-0.07530493,0.38638103,-0.15029734,-0.3174797,0.016713865,-0.12177143,0.08833785,-0.02029588,0.004339372,0.047688924,-0.04565325,-0.0011409533,-0.010138263,0.01409249,-0.017900642,0.00073707406,0.027894607,-0.008683194,0.0031124374,-0.0027209667,-0.0019894608,0.025300318,-0.0044678887,0.0067073037,-0.0018109963,0.0010667498,0.0014397306,8.0513084e-05,4.744393e-05,-0.00012415992,0.0009909726,-0.00040355494,0.00070097717,0.0001120539
stati,0.16952454,0.9703663,-0.001545956,-0.009045216,-0.0006070895,0.005785614,0.003236289,-0.0012531562,0.009320971,-0.005161055,-0.0083487155,0.023589356,-0.07424054,-0.019370943,-0.03611097,0.012524889,0.04524219,0.07129093,-0.008617946,0.019958034,-0.008411642,0.026934274,0.0857382,-0.018103374,0.003257915,0.012217114,0.03053487,0.00066583254,-0.011218147,0.021176903,-0.042859823,0.025183594,0.02958659,0.006883845,-0.013617797,-0.0015062888,-0.00213485,0.003145849,-0.0045838323,0.006353165,-0.0015578221,-0.00044055423,-0.0048127333,0.00074485946,0.00022754363,0.0009287894,0.0018748925,-0.0006521522,0.00022172352,-0.0007261092
staviti,0.08766346,0.9750926,-0.0067800824,-0.0024169425,-0.003089704,0.00068126136,-0.002708735,0.00063737715,-0.0013674465,0.0073234364,-0.002187072,0.0069004213,-0.0711707,0.0752432,-0.008037116,0.05952648,0.00848436,0.08883988,-0.027972812,0.050487857,-0.00077192765,0.026893562,0.082987264,-0.01918423,0.003321843,0.01166048,-0.003932669,0.00033715376,0.020852521,-0.028626457,0.019247016,0.010274713,-0.060602274,0.02999733,-0.019184504,0.009986443,0.0008070769,-0.027687212,-0.00037249978,-0.00050565373,0.0024761609,0.0022340112,0.0023485285,-0.00015934397,0.00016012898,0.00086768164,0.0012829051,-0.00082173216,0.0012045525,-0.00066886994
stavljati,0.08786038,0.9767191,-0.0066807633,-0.002323684,-0.0030271553,0.0006180328,-0.002695294,0.00063253567,-0.00137443,0.0068840287,-0.0021823992,0.006321508,-0.06700302,0.071521685,-0.008304015,0.07287062,0.023849158,0.079793625,-0.022787789,0.04493939,-0.0014233583,0.022041671,0.078479685,-0.018538188,0.0031531397,0.011371246,-0.0037154267,0.0003628727,0.019349087,-0.026799018,0.01829078,0.009394786,-0.0568836,0.02792543,-0.017596515,0.0093637975,0.00069346256,-0.02425168,-0.00047786828,-0.00021798804,0.0021760904,0.0021975315,0.002045095,-0.00014205094,0.00016408438,0.00074688415,0.0014583676,-0.00095688784,0.0012742904,-0.0008508301
stezati,0.07706639,0.85974747,-0.0066358787,-0.0041871043,-0.003072073,0.001748722,-0.00215619,0.00033254607,0.0020966101,0.0064987508,0.001331404,0.01576982,-0.18583083,0.18875736,0.00811314,-0.4247134,0.0049553826,-0.04657626,0.026932431,0.013781604,0.0026503098,0.01442061,-0.0025656894,0.00011142077,0.000672966,0.010780895,-0.016390562,-4.5820696e-05,0.0010883169,-0.0011071697,-0.001034206,0.0010570409,-0.0043153903,0.00275348,-0.0016968158,0.0014432915,-0.0007695701,0.010919109,-0.0025051567,0.0037837573,-0.00044026275,0.0020509062,0.002009879,2.8701683e-05,0.00019064646,-0.00035722257,0.0019849204,-0.0015989805,0.0013323302,-0.0004420987
steći,0.6975906,-0.059943575,0.044205047,-0.052211214,0.01739991,0.04618589,0.05518965,-0.018279845,0.09628145,-0.07452472,-0.041300215,0.16864902,-0.40860048,-0.4249195,-0.29138255,-0.005386477,-0.014515111,0.02146112,0.05940638,-0.01133467,-0.035948098,-0.021705614,-0.0041064573,0.02549595,-0.0030878808,-0.0007391844,0.001261525,-0.024439339,-0.015000008,0.0038508733,-0.00274481,0.0077839973,-0.0026460234,0.004390891,0.005092548,0.0017873193,-0.015703568,0.0010295403,-0.0012310342,-0.024289733,-0.005795049,-0.028275693,-0.0077640857,0.0096939085,0.012226482,0.00012679349,-0.00176725,0.050631523,-0.095366254,-0.022208823
sticati,0.51584816,0.42430153,0.027403947,-0.036686316,0.010523005,0.032064106,0.03695452,-0.012335777,0.06535766,-0.050970603,-0.035254657,0.11386735,-0.2901914,-0.2753413,-0.20199096,0.036542006,-0.018852951,0.017569909,0.03936519,0.014743992,-0.027046392,-0.0022053332,-0.04502143,0.028038204,-0.0029168066,0.001269486,0.03896687,-0.01733336,-0.0077286046,-0.013017078,0.032854497,-0.0037308587,-0.04500049,0.011967758,0.021759877,0.010991731,-0.017129678,0.0978857,-0.016368186,-0.0006817354,-0.012655135,-0.035303034,-0.020835415,0.014498556,0.041486748,0.01000198,-0.20552745,-0.4957336,0.109230064,-0.0065491
stignuti,0.0731699,0.817608,-0.007293303,-0.002488402,-0.0032901966,0.0012442421,-0.0021535947,0.00037453722,0.001780231,0.013373688,-0.0016793517,0.0046688532,-0.06140009,0.07449729,-0.0080371145,0.11157595,-0.058322396,0.2923764,-0.11291933,-0.21942422,0.012212759,-0.09451161,0.043610487,-0.011703552,0.00051290693,0.03586976,0.068918124,0.0014909665,0.08341803,-0.11886126,0.10190713,0.020850236,-0.23497182,0.105957165,-0.0778844,0.036033113,0.007404518,-0.17447548,0.01080888,-0.02228728,0.012783977,0.0019378862,0.006409317,-0.00050948793,-0.0008169049,-0.00010693528,-0.007157701,0.0037857546,-0.0030983444,2.2877413e-05
stizati,0.08660688,0.9619375,-0.006638074,-0.0023536647,-0.0031616727,0.0006936453,-0.0023986315,0.0005494415,-0.00078664115,0.0065857456,-0.0034386418,0.0024384493,-0.042308267,0.053119086,-0.0067096218,0.10827008,0.032507677,0.09235798,-0.027956964,-0.07680089,-0.0011694003,-0.027454518,-0.016485916,0.0015932461,-0.00043814452,0.008551922,0.14621161,0.005237314,0.018634224,-0.025728775,0.008836137,0.028386632,-0.06503344,0.045049496,-0.036833473,0.013433151,0.0015716072,-0.046330348,-1.4719072e-05,-0.0011540205,0.0035999399,0.0020229248,-0.004463311,-0.0003758904,0.00026166905,-0.0009962968,0.0026477084,-0.0013977003,0.0010184023,-0.0025167272
stići,0.084469914,0.9384369,-0.0068029063,-0.0024394905,-0.0031515078,0.0007436488,-0.0023882196,0.00048176583,0.00057554693,0.0074350964,-0.0036229468,0.0023901917,-0.05176021,0.06439707,-0.008284987,0.12519434,0.063092254,0.13094655,-0.037038293,-0.13315086,-0.0010622516,-0.049729936,0.008998417,-0.005206679,0.00019813888,0.01689096,0.15811802,0.005932277,0.023503687,-0.028406188,-0.00087053346,0.04023846,-0.07048763,0.057176694,-0.05388705,0.014658045,0.0029406487,-0.08310117,0.001489353,-0.0039356197,0.0047483533,0.00016790828,-0.0073857624,-0.0007206603,0.00014108921,-0.0002597118,-0.0024128405,0.0013821146,-0.0015044862,-0.0011498426
stojati,0.07382404,0.82811254,-0.0075345594,-0.001436638,-0.0038792084,0.0010194681,-0.002965234,0.0007426097,-0.0006535609,0.013075196,-0.0028775784,0.00738526,-0.07903354,0.09020614,-0.01223562,0.16028695,-0.07208102,0.3475694,-0.13343969,0.018619986,0.045004643,-0.2380063,0.22173902,-0.049029753,0.008329285,0.03090777,-0.089749336,-0.0026150628,-0.010379721,0.021005297,-0.043174084,0.016951112,0.03745252,0.0014627955,-0.012291286,-0.001764887,-0.0022311492,0.014167697,-0.0070518954,0.010184734,-0.00049029506,0.0023931423,0.0011037098,-2.5326803e-05,0.0017713036,0.008929338,0.004691232,-0.0017599143,0.0038079543,0.0020122486
stopasti,0.69994545,-0.059995424,0.044140205,-0.05265634,0.017990174,0.050572705,0.052758183,-0.023269622,0.092898466,-0.07654502,-0.050183084,0.17592128,-0.41335168,-0.43022388,-0.29116055,-0.005353497,-0.013040299,0.020056838,0.055111304,-0.011633351,-0.031381536,-0.020988015,-0.00547601,0.021586047,-0.0025660985,-0.001169369,0.0013354511,-0.01780658,-0.011165696,0.005464718,-0.0043368204,0.0010634655,-0.005608343,-0.0031488384,0.0013727116,0.0014072772,-0.0105316,0.001928944,8.7159875e-05,-0.013173876,-0.0043625394,-0.01145933,0.0049515334,0.010709782,-0.0007438513,-0.0036447986,0.003513442,0.0030304706,-0.0015481262,-0.0031866324
stopiti,0.70154357,-0.060238045,0.04770274,-0.053226743,0.017730778,0.048709974,0.046367723,-0.02211829,0.09216869,-0.08142907,-0.043397594,0.17175642,-0.41220966,-0.42837337,-0.2925699,-0.005386476,-0.014190539,0.021351306,0.058054667,-0.011674044,-0.034280643,-0.021595849,-0.0044888677,0.023968456,-0.0028044586,-0.00067808974,0.0015701922,-0.021713806,-0.013301184,0.003961124,-0.0031994476,0.0042543816,-0.0043152533,-0.00036282654,0.003011732,0.0025692692,-0.013831361,0.0010429361,-0.0018190555,-0.017528595,-0.004395604,-0.016744299,0.00093720114,0.009758085,0.001621492,-0.0039985958,0.0036343036,0.0076086237,-0.009350817,-0.0018571405
stradati,0.08061907,0.9006141,-0.0071172486,-0.0013693596,-0.003709689,0.00082749815,-0.0029089714,0.0007774204,-0.0018200077,0.010524312,-0.0027460193,0.006303342,-0.06395617,0.07321589,-0.01016216,0.13925016,-0.055873424,0.24216665,-0.093389116,0.08296043,0.03789664,-0.1934055,0.16861954,-0.03694056,0.006277136,0.018912513,-0.06749285,-0.0024006555,-0.0075819185,0.01473124,-0.028930819,0.009755746,0.027990615,-0.0010504132,-0.007245706,-0.0021567123,-0.0014303376,0.010747278,-0.0045594443,0.0071055745,-0.0012887374,0.0014482577,0.0012746721,-0.00017745164,-3.3617103e-05,0.00022831936,-0.00050168636,-7.46225e-05,0.00021185998,0.0014481073
strašiti,0.08278014,0.91163516,-0.004558186,-0.002994411,-0.00023891097,-0.002922575,-0.00281177,0.003714771,-0.0016003473,-0.009511253,0.0006626063,-0.012584631,0.17029145,-0.16893624,0.011311859,0.021783007,0.27541962,-0.09581914,0.074768655,-0.082579106,-0.018031517,-0.027182454,0.045870427,-0.017613502,4.5103778e-05,0.018522717,-0.039760545,0.00019313456,-0.0011418643,0.0062013213,-0.015338788,0.006493702,0.013166759,0.0010754012,-0.008106259,-0.0025194362,0.00057190465,-0.012858694,0.0004299172,0.00051722996,-0.0012244344,0.00044739927,-0.004777694,-0.00018675026,-0.0011788412,0.0006921806,-0.00075625716,-0.0014148137,-0.00185151,-0.0020334
stremiti,0.068699695,0.76816565,-0.006410636,-0.0045888084,-0.0029348237,0.0020166587,-0.001964901,0.00021124838,0.0036624535,0.006774348,0.0022079893,0.018712284,-0.22320771,0.224936,0.010956666,-0.54544324,0.010287874,-0.058032535,0.034254298,0.007712955,0.0038304522,0.012836898,0.013468899,-0.0035960185,0.0012312381,0.015017246,-0.033118706,-0.00039677275,0.0002547362,0.0030055558,-0.011161434,0.0048895977,0.0050798347,0.0030053796,-0.0065509565,1.4275004e-05,-0.0005028056,-0.00034560772,-0.0022742932,0.003312769,-0.00034485702,0.0018793076,0.001401755,-0.000102665144,0.00017845983,-5.1920248e-05,0.00021969649,-0.0006661897,0.00041473148,0.00029868365
stupati,0.08766185,0.97552925,-0.006553882,-0.0024730125,-0.0030270328,-0.00036037122,-0.0030446071,0.0021150655,-0.0028699613,0.003022423,-0.0026997393,0.0009059237,0.016187217,-0.011904839,0.003662423,-0.032076236,-0.022891678,0.08152888,-0.029841568,0.08242178,0.016172213,-0.082148,0.050453838,-0.010991436,0.00157911,0.00043519528,0.073817596,0.0033392021,-0.01218788,0.019322895,-0.035614155,0.026023453,0.019729936,0.011990259,-0.012451101,0.0037977726,-0.0025001068,0.0654479,-0.01790122,0.030706326,-0.006190862,-0.009577244,-0.01060302,-0.00068325154,-0.0010849395,0.0022189855,-0.0056691375,0.009439068,-0.0039100777,0.0034552184
stupiti,0.08661872,0.9646797,-0.0066830413,-0.0020406144,-0.0037242384,0.00088450004,-0.0027748807,0.0007291752,-0.0018240499,0.006837371,-0.0037388795,0.0067896475,-0.079116374,0.08660455,-0.0038878054,-0.012765563,-0.025987286,0.07732677,-0.028129168,0.09115258,0.0155925015,-0.07007421,0.03011836,-0.0061442596,0.00167061,-0.0040901597,0.118249685,0.004859013,-0.015955422,0.02395823,-0.04266266,0.0314271,0.02452273,0.01368215,-0.013908248,0.004123672,-0.0029546737,0.0730218,-0.01947818,0.033167817,-0.0066426517,-0.009774681,-0.012534779,-0.00075967296,-0.00044024864,0.0017217903,-0.0048013763,0.009655058,-0.002978912,0.0031415354
stvoriti,0.6992785,-0.06004613,0.041975915,-0.0544374,0.014050029,0.049459416,0.0533275,-0.023904286,0.10076877,-0.07686845,-0.042693272,0.171139,-0.4108508,-0.42756274,-0.291375,-0.0052637523,-0.013699862,0.020229332,0.05579541,-0.011224744,-0.029744651,-0.020802384,-0.005954614,0.019213973,-0.0016634276,-0.000934978,-0.00020192539,0.049038377,-0.016321491,-0.0023895178,-0.0030573376,0.0018537008,-0.0039097965,-0.0050643003,-0.0006338924,-0.0068227397,-0.007416786,0.0025292076,-0.015351197,-0.023741217,-0.009972747,-0.010608366,0.004870676,0.010127546,0.021875529,-0.006001151,0.004299439,-0.004974511,-0.052684434,-0.006180023
sudarati,0.7003082,-0.060094267,0.041141305,-0.05231246,0.018042404,0.05085855,0.053254988,-0.023559613,0.09433061,-0.07818046,-0.05131371,0.18589072,-0.4093038,-0.4270026,-0.29252434,-0.005407326,-0.012889059,0.019673206,0.053999882,-0.011719174,-0.023593184,-0.019800171,-0.010532348,-0.0043634456,-0.027848799,-0.0010356561,0.0013876056,-0.022915246,-0.019974153,0.0056722825,-0.005797417,0.0017617756,-0.007737187,0.007181508,0.011168418,-0.00092768535,-0.012616641,0.0014659407,0.0019723792,-0.015986033,-0.0051969006,-0.013111028,0.0056872917,0.0114173,-0.0016684171,-0.0069921836,0.0034526796,0.0031764044,-0.0015496708,-0.003607289
sudariti,0.69994545,-0.059995424,0.044140205,-0.05265634,0.017990174,0.050572705,0.052758183,-0.023269622,0.092898466,-0.07654502,-0.050183084,0.17592128,-0.41335168,-0.43022388,-0.29116055,-0.005353497,-0.013040299,0.020056838,0.055111304,-0.011633351,-0.031381536,-0.020988015,-0.00547601,0.021586047,-0.0025660985,-0.001169369,0.0013354511,-0.01780658,-0.011165696,0.005464718,-0.0043368204,0.0010634655,-0.005608343,-0.0031488384,0.0013727116,0.0014072772,-0.0105316,0.001928944,8.7159875e-05,-0.013173876,-0.0043625394,-0.01145933,0.0049515334,0.010709782,-0.0007438513,-0.0036447986,0.003513442,0.0030304706,-0.0015481262,-0.0031866324
suditi,0.22018707,0.94251734,0.0024037508,-0.013272084,0.0010639164,0.011332081,0.0072270078,-0.0053562257,0.015424776,-0.009421086,-0.010869927,0.040130183,-0.15944971,0.0030595413,-0.061222937,0.0011160161,0.03057434,-0.071207546,0.043220103,-0.017686777,-0.026416881,0.11589027,0.044294138,-0.008109204,0.001831271,0.011310326,0.0031267765,-0.0021033317,0.018791564,-0.02704512,0.019092275,0.00906224,-0.059592783,0.026440239,-0.014905818,0.008569547,-0.0006404206,-0.030451035,0.0018908379,-0.006011658,0.0013275552,-0.0005876471,0.0016957258,0.0016622331,-0.00029022116,-0.0020496561,0.00044140886,0.00013682626,-0.00021638797,-0.0018302478
sudjelovati,0.6720272,-0.05990524,0.031567268,-0.034774095,0.0106234625,0.028622217,0.027370159,-0.010731984,0.03551582,-0.023658134,-0.012209543,0.025450103,-0.017508645,-0.016144717,0.011868064,0.001797772,0.009837183,-0.015373274,-0.045261815,-0.0010494316,0.059479237,0.012137446,-0.009436822,-0.042406797,0.009294256,0.0006369403,-0.0035515265,0.05533831,0.011782796,0.033272523,-0.00255878,-0.005266439,-0.005110429,0.0060331044,0.022121033,0.0642646,-0.010044833,-0.00566405,-0.028037645,-0.021333426,0.10659071,-0.05442881,-0.0071792915,0.008122446,0.1318975,0.6542426,0.17228226,-0.0054381983,0.12868053,0.11342428
sukobiti,0.6720272,-0.05990524,0.031567268,-0.034774095,0.0106234625,0.028622217,0.027370159,-0.010731984,0.03551582,-0.023658134,-0.012209543,0.025450103,-0.017508645,-0.016144717,0.011868064,0.001797772,0.009837183,-0.015373274,-0.045261815,-0.0010494316,0.059479237,0.012137446,-0.009436822,-0.042406797,0.009294256,0.0006369403,-0.0035515265,0.05533831,0.011782796,0.033272523,-0.00255878,-0.005266439,-0.005110429,0.0060331044,0.022121033,0.0642646,-0.010044833,-0.00566405,-0.028037645,-0.021333426,0.10659071,-0.05442881,-0.0071792915,0.008122446,0.1318975,0.6542426,0.17228226,-0.0054381983,0.12868053,0.11342428
sumirati,0.700268,-0.060044073,0.04448962,-0.053233817,0.018274233,0.051703185,0.05514066,-0.028679535,0.08955361,-0.0754497,-0.049712192,0.17514782,-0.4129965,-0.42998433,-0.2914873,-0.005522149,-0.012816018,0.020621808,0.055669375,-0.011460835,-0.032119513,-0.021046381,-0.005471189,0.022089602,-0.002671017,-0.0011963861,0.0013616579,-0.017917598,-0.011687003,0.005220374,-0.0039944854,0.001284413,-0.005398878,-0.0026372734,0.0015796006,0.0014336952,-0.011141638,0.0019129803,0.0002003303,-0.013322831,-0.004080675,-0.012448086,0.004471645,0.010860357,-0.0008839768,-0.0035046698,0.0029713053,0.003092906,-0.0012923325,-0.0037091977
sumnjati,0.070532896,0.7895283,-0.007890302,-0.0022875208,-0.0033815515,0.0010863483,-0.0024063883,0.0005467017,0.001447544,0.014058492,-0.0015307349,0.0045613335,-0.066136055,0.083522975,-0.007366798,0.113511965,-0.07856589,0.40815514,-0.15858708,-0.33781138,0.01780125,-0.12996535,0.09741753,-0.022360982,0.0046852743,0.050850853,-0.05136102,-0.0012895284,-0.011008713,0.015988922,-0.021328622,0.0016283576,0.03208357,-0.00931987,0.0022537021,-0.0033156825,-0.0020009554,0.023514891,-0.0045347624,0.006776889,-0.0018739441,0.0009641576,0.001259562,5.2659474e-05,3.547718e-05,-3.7054404e-05,0.0005097531,-0.00010658439,0.00044341205,0.0003228323
suočavati,0.69994545,-0.059995424,0.044140205,-0.05265634,0.017990174,0.050572705,0.052758183,-0.023269622,0.092898466,-0.07654502,-0.050183084,0.17592128,-0.41335168,-0.43022388,-0.29116055,-0.005353497,-0.013040299,0.020056838,0.055111304,-0.011633351,-0.031381536,-0.020988015,-0.00547601,0.021586047,-0.0025660985,-0.001169369,0.0013354511,-0.01780658,-0.011165696,0.005464718,-0.0043368204,0.0010634655,-0.005608343,-0.0031488384,0.0013727116,0.0014072772,-0.0105316,0.001928944,8.7159875e-05,-0.013173876,-0.0043625394,-0.01145933,0.0049515334,0.010709782,-0.0007438513,-0.0036447986,0.003513442,0.0030304706,-0.0015481262,-0.0031866324
suočiti,0.69994545,-0.059995424,0.044140205,-0.05265634,0.017990174,0.050572705,0.052758183,-0.023269622,0.092898466,-0.07654502,-0.050183084,0.17592128,-0.41335168,-0.43022388,-0.29116055,-0.005353497,-0.013040299,0.020056838,0.055111304,-0.011633351,-0.031381536,-0.020988015,-0.00547601,0.021586047,-0.0025660985,-0.001169369,0.0013354511,-0.01780658,-0.011165696,0.005464718,-0.0043368204,0.0010634655,-0.005608343,-0.0031488384,0.0013727116,0.0014072772,-0.0105316,0.001928944,8.7159875e-05,-0.013173876,-0.0043625394,-0.01145933,0.0049515334,0.010709782,-0.0007438513,-0.0036447986,0.003513442,0.0030304706,-0.0015481262,-0.0031866324
survati,0.6662688,-0.059409056,0.0314656,-0.034706637,0.010617463,0.028635487,0.027421694,-0.01076805,0.03569335,-0.02383461,-0.012323737,0.025777016,-0.01768894,-0.016453177,0.012134811,0.001890769,0.0112609165,-0.016789755,-0.048132405,-0.001988053,0.084805995,0.015641995,-0.006257037,-0.028821202,0.008944448,0.0004729458,-0.0029362682,0.052477863,0.011783927,0.032261554,-0.0024613196,-0.005477886,-0.0051027383,0.0050740903,0.02112659,0.06303871,-0.009272222,-0.005877656,-0.028109848,-0.020206489,0.1051059,-0.05833593,-0.005663019,0.008270241,0.13226886,0.6570387,0.17396183,-0.0058747856,0.13007595,0.11541285
susretati,0.6663133,-0.05941746,0.031909857,-0.03614516,0.0065384256,0.026371442,0.026187098,-0.010351557,0.034511227,-0.023060068,-0.01190995,0.024897061,-0.017196251,-0.015804086,0.0116287,0.0017812034,0.009695241,-0.015113579,-0.044495825,-0.0010365782,0.0586743,0.012000068,-0.009292952,-0.041874204,0.009243875,0.00064480474,-0.0036043834,0.054683387,0.011420571,0.032973275,-0.002412393,-0.0050071646,-0.0049957195,0.006444338,0.022405447,0.064132065,-0.010485313,-0.0056743445,-0.028098205,-0.021958096,0.10719114,-0.054677945,-0.007694198,0.007652751,0.13260053,0.6596213,0.1734587,-0.005037545,0.1296458,0.1144872
sustizati,0.6308455,-0.056307346,0.03125004,-0.036276408,0.009691432,0.022793667,0.025165604,-0.010339831,0.039395913,-0.018962601,-0.01761457,0.018286884,-0.014435722,-0.013003572,0.009853439,0.0015520327,0.008442374,-0.013653217,-0.03994315,-0.00066325883,0.05369636,0.011120832,-0.008433992,-0.038019482,0.008795213,0.00055370113,-0.004223204,0.051110927,0.010102174,0.032648508,-0.0018448562,-0.0042231516,-0.0049177944,0.008892615,0.024368048,0.06266138,-0.011970997,-0.0056836978,-0.027648207,-0.02473564,0.10869339,-0.05831271,-0.010291851,0.0081349835,0.13919026,0.6893331,0.18028894,-0.00058896287,0.13501835,0.12271543
suzbijati,0.6720272,-0.05990524,0.031567268,-0.034774095,0.0106234625,0.028622217,0.027370159,-0.010731984,0.03551582,-0.023658134,-0.012209543,0.025450103,-0.017508645,-0.016144717,0.011868064,0.001797772,0.009837183,-0.015373274,-0.045261815,-0.0010494316,0.059479237,0.012137446,-0.009436822,-0.042406797,0.009294256,0.0006369403,-0.0035515265,0.05533831,0.011782796,0.033272523,-0.00255878,-0.005266439,-0.005110429,0.0060331044,0.022121033,0.0642646,-0.010044833,-0.00566405,-0.028037645,-0.021333426,0.10659071,-0.05442881,-0.0071792915,0.008122446,0.1318975,0.6542426,0.17228226,-0.0054381983,0.12868053,0.11342428
suzbiti,0.6720272,-0.05990524,0.031567268,-0.034774095,0.0106234625,0.028622217,0.027370159,-0.010731984,0.03551582,-0.023658134,-0.012209543,0.025450103,-0.017508645,-0.016144717,0.011868064,0.001797772,0.009837183,-0.015373274,-0.045261815,-0.0010494316,0.059479237,0.012137446,-0.009436822,-0.042406797,0.009294256,0.0006369403,-0.0035515265,0.05533831,0.011782796,0.033272523,-0.00255878,-0.005266439,-0.005110429,0.0060331044,0.022121033,0.0642646,-0.010044833,-0.00566405,-0.028037645,-0.021333426,0.10659071,-0.05442881,-0.0071792915,0.008122446,0.1318975,0.6542426,0.17228226,-0.0054381983,0.12868053,0.11342428
sušiti,0.5394439,0.7202682,0.02137147,-0.03028643,0.007936476,0.025958683,0.024267336,-0.010625473,0.040365204,-0.03053562,-0.021443207,0.064767644,-0.16408996,-0.0973725,-0.09045704,0.11695834,0.13261957,-0.030839987,0.021421118,-0.006758282,-0.01998547,0.16090885,0.049620498,-0.023878692,0.0054477206,0.008460608,-0.011178,0.01624386,0.0018608466,0.011005109,0.0018181921,-0.0015457751,-0.00948194,0.00069644104,0.01707294,0.023898054,-0.0071560973,0.011656726,-0.010329035,-0.011152729,0.03846246,-0.022179622,-0.0023737368,0.0060592117,0.048958834,0.24175301,0.06883161,-0.0034717906,0.049976353,0.03814446
svađati,0.06743725,0.7556743,-0.007884655,-0.0022700706,-0.003351938,0.0011166258,-0.0023600054,0.00052406156,0.0018566056,0.01460873,-0.0014644276,0.004643447,-0.06868047,0.086648606,-0.0075717033,0.114835665,-0.08254769,0.43508226,-0.1688297,-0.363094,0.01915482,-0.14017807,0.10887915,-0.024967488,0.0051192134,0.054795332,-0.058610316,-0.0014785076,-0.012106138,0.018407002,-0.025723979,0.0027837073,0.037437607,-0.01011985,0.0011274057,-0.004080502,-0.0020095757,0.021109026,-0.0046074754,0.0068458957,-0.0019501373,0.00082690205,0.0010198838,1.6037919e-05,1.9695426e-05,7.713943e-05,-0.00012216813,0.00028278484,0.0001043925,0.00059820386
